cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.0],TempProf_cur[2.0],TempProf_cur[3.0],TempProf_cur[4.0],TempProf_cur[5.0],TempProf_cur[6.0],TempProf_cur[7.0],TempProf_cur[8.0],TempProf_cur[9.0],TempProf_cur[10.0],TempProf_cur[11.0],TempProf_cur[12.0],TempProf_cur[13.0],TempProf_cur[14.0],TempProf_cur[15.0],TempProf_cur[16.0],TempProf_cur[17.0],TempProf_cur[18.0],TempProf_cur[19.0],TempProf_cur[20.0],TempProf_cur[21.0],TempProf_cur[22.0],TempProf_cur[23.0],TempProf_cur[24.0],TempProf_cur[25.0],TempProf_cur[26.0],TempProf_cur[27.0],TempProf_cur[28.0],TempProf_cur[29.0],TempProf_cur[30.0],TempProf_cur[31.0],TempProf_cur[32.0],TempProf_cur[33.0],TempProf_cur[34.0],TempProf_cur[35.0],TempProf_cur[36.0],TempProf_cur[37.0],TempProf_cur[38.0],TempProf_cur[39.0],TempProf_cur[40.0],TempProf_cur[41.0],TempProf_cur[42.0],TempProf_cur[43.0],TempProf_cur[44.0],TempProf_cur[45.0],TempProf_cur[46.0],TempProf_cur[47.0],TempProf_cur[48.0],TempProf_cur[49.0],TempProf_cur[50.0],PresProf_cur[1.0],PresProf_cur[2.0],PresProf_cur[3.0],PresProf_cur[4.0],PresProf_cur[5.0],PresProf_cur[6.0],PresProf_cur[7.0],PresProf_cur[8.0],PresProf_cur[9.0],PresProf_cur[10.0],PresProf_cur[11.0],PresProf_cur[12.0],PresProf_cur[13.0],PresProf_cur[14.0],PresProf_cur[15.0],PresProf_cur[16.0],PresProf_cur[17.0],PresProf_cur[18.0],PresProf_cur[19.0],PresProf_cur[20.0],PresProf_cur[21.0],PresProf_cur[22.0],PresProf_cur[23.0],PresProf_cur[24.0],PresProf_cur[25.0],PresProf_cur[26.0],PresProf_cur[27.0],PresProf_cur[28.0],PresProf_cur[29.0],PresProf_cur[30.0],PresProf_cur[31.0],PresProf_cur[32.0],PresProf_cur[33.0],PresProf_cur[34.0],PresProf_cur[35.0],PresProf_cur[36.0],PresProf_cur[37.0],PresProf_cur[38.0],PresProf_cur[39.0],PresProf_cur[40.0],PresProf_cur[41.0],PresProf_cur[42.0],PresProf_cur[43.0],PresProf_cur[44.0],PresProf_cur[45.0],PresProf_cur[46.0],PresProf_cur[47.0],PresProf_cur[48.0],PresProf_cur[49.0],PresProf_cur[50.0],
2004-06-01 05:50:00,288.391,287.741,32.902,289.844,290.266,288.775,287.727,99704.194,288.836,288.758,288.682,288.607,288.536,288.469,288.407,288.351,288.299,288.252,288.209,288.170,288.133,288.098,288.063,287.990,287.962,287.942,287.926,287.912,287.900,287.891,287.882,287.874,287.866,287.859,287.852,287.845,287.838,287.832,287.826,287.820,287.815,287.809,287.804,287.799,287.794,287.790,287.785,287.781,287.776,287.772,287.768,287.764,287.760,287.756,287.752,287.749,287.745,287.741,100316.034,100304.162,100292.287,100280.410,100268.531,100256.651,100244.768,100232.884,100220.999,100209.113,100197.226,100185.339,100173.451,100161.562,100149.673,100137.783,100125.891,100114.000,100102.109,100090.218,100078.328,100066.439,100054.550,100042.661,100030.774,100018.887,100007.000,99995.115,99983.230,99971.346,99959.463,99947.580,99935.698,99923.817,99911.937,99900.058,99888.179,99876.302,99864.425,99852.548,99840.673,99828.799,99816.925,99805.052,99793.180,99781.309,99769.439,99757.570,99745.701,99733.833,
2004-06-01 05:55:00,288.386,287.734,32.847,289.835,290.255,288.779,287.743,99705.847,288.833,288.755,288.678,288.602,288.531,288.464,288.401,288.345,288.293,288.246,288.203,288.163,288.127,288.092,288.056,287.983,287.956,287.935,287.919,287.905,287.893,287.884,287.875,287.867,287.859,287.852,287.845,287.838,287.831,287.825,287.819,287.813,287.808,287.802,287.797,287.792,287.787,287.783,287.778,287.774,287.769,287.765,287.761,287.757,287.753,287.749,287.745,287.742,287.738,287.734,100316.048,100304.175,100292.300,100280.423,100268.544,100256.663,100244.780,100232.896,100221.011,100209.125,100197.238,100185.350,100173.461,100161.573,100149.683,100137.793,100125.901,100114.009,100102.118,100090.227,100078.337,100066.447,100054.557,100042.669,100030.781,100018.894,100007.007,99995.121,99983.236,99971.352,99959.468,99947.585,99935.703,99923.822,99911.942,99900.062,99888.183,99876.305,99864.428,99852.551,99840.676,99828.801,99816.927,99805.054,99793.182,99781.310,99769.440,99757.570,99745.701,99733.833,
2004-06-01 06:00:00,288.396,287.725,66.229,289.831,290.249,288.774,287.759,99707.500,288.854,288.774,288.695,288.618,288.545,288.476,288.412,288.354,288.301,288.252,288.208,288.167,288.130,288.094,288.057,287.982,287.954,287.933,287.915,287.901,287.889,287.879,287.870,287.862,287.854,287.846,287.839,287.832,287.825,287.819,287.812,287.807,287.801,287.795,287.790,287.785,287.780,287.775,287.770,287.765,287.761,287.756,287.752,287.748,287.744,287.740,287.736,287.732,287.729,287.725,100316.051,100304.179,100292.305,100280.429,100268.550,100256.670,100244.788,100232.904,100221.019,100209.133,100197.246,100185.359,100173.471,100161.582,100149.693,100137.802,100125.910,100114.019,100102.127,100090.236,100078.345,100066.455,100054.566,100042.677,100030.789,100018.901,100007.014,99995.128,99983.243,99971.358,99959.475,99947.592,99935.709,99923.828,99911.947,99900.067,99888.188,99876.309,99864.432,99852.555,99840.679,99828.804,99816.930,99805.056,99793.184,99781.312,99769.441,99757.571,99745.702,99733.833,
2004-06-01 06:05:00,288.399,287.734,33.219,289.828,290.243,288.775,287.805,99709.000,288.788,288.718,288.650,288.583,288.520,288.462,288.409,288.361,288.317,288.278,288.243,288.210,288.180,288.151,288.121,288.058,288.022,287.996,287.974,287.956,287.941,287.928,287.917,287.906,287.896,287.886,287.877,287.868,287.860,287.852,287.844,287.836,287.829,287.822,287.815,287.809,287.802,287.796,287.790,287.784,287.779,287.773,287.768,287.763,287.758,287.753,287.748,287.743,287.739,287.734,100316.002,100304.127,100292.251,100280.373,100268.493,100256.612,100244.729,100232.846,100220.961,100209.076,100197.191,100185.305,100173.418,100161.532,100149.645,100137.757,100125.869,100113.980,100102.091,100090.202,100078.314,100066.425,100054.538,100042.651,100030.765,100018.879,100006.994,99995.109,99983.225,99971.342,99959.460,99947.578,99935.697,99923.816,99911.937,99900.058,99888.179,99876.302,99864.425,99852.549,99840.674,99828.800,99816.926,99805.053,99793.181,99781.310,99769.440,99757.570,99745.701,99733.833,
2004-06-01 06:10:00,288.361,287.746,32.881,289.799,290.251,288.770,287.850,99710.500,288.779,288.703,288.629,288.558,288.491,288.429,288.372,288.321,288.274,288.231,288.193,288.157,288.125,288.093,288.061,287.994,287.968,287.949,287.933,287.920,287.908,287.899,287.890,287.882,287.874,287.867,287.859,287.853,287.846,287.840,287.834,287.828,287.822,287.816,287.811,287.806,287.801,287.796,287.791,287.786,287.782,287.777,287.773,287.769,287.765,287.761,287.757,287.753,287.749,287.746,100316.043,100304.168,100292.291,100280.412,100268.531,100256.648,100244.765,100232.879,100220.993,100209.106,100197.219,100185.330,100173.442,100161.553,100149.664,100137.774,100125.882,100113.991,100102.101,100090.210,100078.320,100066.431,100054.542,100042.654,100030.767,100018.880,100006.994,99995.109,99983.225,99971.341,99959.458,99947.576,99935.694,99923.814,99911.934,99900.055,99888.176,99876.299,99864.422,99852.546,99840.671,99828.797,99816.924,99805.051,99793.179,99781.308,99769.438,99757.569,99745.701,99733.833,
2004-06-01 06:15:00,288.302,287.758,32.282,289.781,290.237,288.762,287.896,99712.000,288.671,288.604,288.537,288.473,288.414,288.359,288.309,288.264,288.224,288.187,288.154,288.124,288.096,288.069,288.041,287.982,287.959,287.941,287.926,287.914,287.904,287.895,287.888,287.880,287.873,287.867,287.860,287.854,287.848,287.842,287.837,287.832,287.827,287.822,287.817,287.812,287.808,287.803,287.799,287.795,287.791,287.787,287.783,287.779,287.776,287.772,287.769,287.765,287.762,287.758,100316.072,100304.193,100292.312,100280.430,100268.545,100256.660,100244.773,100232.886,100220.997,100209.108,100197.219,100185.329,100173.440,100161.550,100149.659,100137.769,100125.877,100113.986,100102.094,100090.204,100078.314,100066.424,100054.536,100042.647,100030.760,100018.873,100006.987,99995.102,99983.218,99971.334,99959.451,99947.569,99935.688,99923.808,99911.928,99900.049,99888.171,99876.294,99864.417,99852.542,99840.667,99828.793,99816.920,99805.048,99793.177,99781.306,99769.437,99757.568,99745.700,99733.833,
2004-06-01 06:20:00,288.334,287.773,32.751,290.239,289.779,288.767,287.942,99713.500,288.730,288.656,288.584,288.516,288.452,288.394,288.341,288.293,288.250,288.211,288.176,288.144,288.115,288.087,288.058,287.998,287.974,287.956,287.941,287.929,287.919,287.910,287.902,287.895,287.888,287.881,287.875,287.869,287.863,287.857,287.851,287.846,287.841,287.836,287.831,287.826,287.822,287.817,287.813,287.809,287.805,287.801,287.797,287.793,287.790,287.786,287.783,287.779,287.776,287.773,100316.033,100304.156,100292.277,100280.397,100268.514,100256.630,100244.745,100232.858,100220.971,100209.083,100197.195,100185.306,100173.417,100161.528,100149.638,100137.748,100125.857,100113.966,100102.076,100090.186,100078.297,100066.408,100054.520,100042.632,100030.745,100018.859,100006.974,99995.089,99983.206,99971.323,99959.440,99947.559,99935.678,99923.798,99911.919,99900.041,99888.163,99876.287,99864.411,99852.536,99840.662,99828.789,99816.916,99805.045,99793.174,99781.304,99769.435,99757.567,99745.700,99733.833,
2004-06-01 06:25:00,288.315,287.788,32.667,290.232,289.770,288.771,287.988,99715.000,288.669,288.604,288.539,288.478,288.421,288.369,288.321,288.279,288.241,288.206,288.175,288.146,288.120,288.095,288.068,288.012,287.989,287.971,287.957,287.945,287.934,287.926,287.918,287.910,287.903,287.897,287.890,287.884,287.878,287.872,287.867,287.862,287.856,287.851,287.847,287.842,287.837,287.833,287.829,287.824,287.820,287.816,287.813,287.809,287.805,287.802,287.798,287.795,287.791,287.788,100316.021,100304.142,100292.261,100280.379,100268.495,100256.610,100244.723,100232.836,100220.949,100209.060,100197.172,100185.283,100173.394,100161.505,100149.616,100137.727,100125.836,100113.946,100102.056,100090.167,100078.278,100066.390,100054.502,100042.615,100030.729,100018.844,100006.959,99995.075,99983.192,99971.310,99959.428,99947.547,99935.667,99923.788,99911.910,99900.032,99888.155,99876.279,99864.404,99852.530,99840.656,99828.784,99816.912,99805.041,99793.171,99781.302,99769.433,99757.566,99745.699,99733.833,
2004-06-01 06:30:00,288.352,287.804,33.021,290.236,289.773,288.787,288.033,99716.500,288.734,288.662,288.592,288.526,288.465,288.409,288.358,288.312,288.271,288.234,288.201,288.170,288.142,288.116,288.088,288.030,288.007,287.989,287.974,287.962,287.952,287.943,287.935,287.928,287.921,287.914,287.908,287.901,287.895,287.890,287.884,287.879,287.873,287.868,287.863,287.859,287.854,287.850,287.845,287.841,287.837,287.833,287.829,287.825,287.821,287.818,287.814,287.811,287.807,287.804,100315.976,100304.099,100292.220,100280.340,100268.458,100256.575,100244.690,100232.804,100220.918,100209.031,100197.144,100185.256,100173.368,100161.480,100149.592,100137.703,100125.813,100113.924,100102.035,100090.146,100078.258,100066.370,100054.484,100042.597,100030.712,100018.827,100006.943,99995.060,99983.178,99971.296,99959.415,99947.535,99935.656,99923.777,99911.899,99900.023,99888.146,99876.271,99864.397,99852.523,99840.650,99828.778,99816.907,99805.037,99793.167,99781.299,99769.431,99757.564,99745.698,99733.833,
2004-06-01 06:35:00,288.333,287.821,33.048,290.232,289.766,288.800,288.079,99718.000,288.676,288.611,288.549,288.490,288.434,288.384,288.338,288.297,288.261,288.228,288.197,288.170,288.145,288.120,288.095,288.041,288.018,288.001,287.987,287.976,287.966,287.957,287.949,287.942,287.935,287.929,287.922,287.916,287.910,287.905,287.899,287.894,287.889,287.884,287.879,287.875,287.870,287.866,287.861,287.857,287.853,287.849,287.845,287.842,287.838,287.834,287.831,287.828,287.824,287.821,100315.965,100304.086,100292.205,100280.323,100268.440,100256.555,100244.670,100232.783,100220.896,100209.009,100197.121,100185.234,100173.346,100161.458,100149.570,100137.681,100125.792,100113.903,100102.015,100090.127,100078.239,100066.352,100054.466,100042.580,100030.696,100018.812,100006.928,99995.046,99983.164,99971.283,99959.402,99947.523,99935.644,99923.766,99911.889,99900.013,99888.138,99876.263,99864.389,99852.516,99840.644,99828.773,99816.902,99805.033,99793.164,99781.296,99769.429,99757.563,99745.698,99733.833,
2004-06-01 06:40:00,288.363,287.838,33.440,290.237,289.770,288.820,288.125,99719.500,288.729,288.659,288.591,288.528,288.470,288.416,288.368,288.325,288.286,288.251,288.219,288.191,288.164,288.139,288.113,288.058,288.036,288.019,288.005,287.993,287.983,287.974,287.967,287.960,287.953,287.946,287.940,287.934,287.928,287.922,287.917,287.912,287.906,287.902,287.897,287.892,287.888,287.883,287.879,287.875,287.871,287.867,287.863,287.859,287.856,287.852,287.849,287.845,287.842,287.838,100315.922,100304.045,100292.166,100280.286,100268.404,100256.521,100244.637,100232.752,100220.866,100208.979,100197.093,100185.206,100173.319,100161.432,100149.545,100137.657,100125.768,100113.880,100101.992,100090.105,100078.218,100066.332,100054.446,100042.562,100030.677,100018.794,100006.912,99995.030,99983.149,99971.268,99959.389,99947.510,99935.632,99923.755,99911.878,99900.003,99888.128,99876.254,99864.381,99852.509,99840.638,99828.767,99816.897,99805.028,99793.160,99781.293,99769.427,99757.562,99745.697,99733.833,
2004-06-01 06:45:00,288.351,287.857,33.348,290.235,289.767,288.837,288.170,99721.000,288.682,288.619,288.559,288.501,288.448,288.399,288.355,288.316,288.281,288.249,288.221,288.194,288.170,288.147,288.123,288.071,288.049,288.033,288.019,288.008,287.998,287.990,287.982,287.975,287.969,287.962,287.956,287.950,287.944,287.939,287.934,287.928,287.923,287.919,287.914,287.909,287.905,287.901,287.896,287.892,287.888,287.885,287.881,287.877,287.874,287.870,287.867,287.863,287.860,287.857,100315.905,100304.026,100292.146,100280.264,100268.382,100256.498,100244.613,100232.727,100220.841,100208.955,100197.068,100185.181,100173.294,100161.407,100149.521,100137.633,100125.745,100113.858,100101.971,100090.084,100078.198,100066.312,100054.427,100042.543,100030.660,100018.777,100006.895,99995.014,99983.133,99971.254,99959.375,99947.497,99935.620,99923.743,99911.867,99899.993,99888.119,99876.245,99864.373,99852.502,99840.631,99828.761,99816.892,99805.024,99793.157,99781.290,99769.425,99757.560,99745.696,99733.833,
2004-06-01 06:50:00,288.381,287.876,33.641,290.241,289.772,288.862,288.216,99722.500,288.733,288.665,288.600,288.539,288.482,288.431,288.385,288.344,288.307,288.274,288.244,288.216,288.191,288.168,288.143,288.090,288.068,288.052,288.038,288.027,288.017,288.009,288.001,287.994,287.988,287.981,287.975,287.969,287.963,287.958,287.952,287.947,287.942,287.937,287.933,287.928,287.924,287.920,287.915,287.911,287.907,287.903,287.900,287.896,287.892,287.889,287.885,287.882,287.879,287.876,100315.860,100303.983,100292.105,100280.225,100268.344,100256.461,100244.577,100232.693,100220.808,100208.923,100197.037,100185.151,100173.265,100161.379,100149.493,100137.607,100125.720,100113.833,100101.946,100090.060,100078.175,100066.290,100054.406,100042.523,100030.640,100018.758,100006.877,99994.997,99983.117,99971.238,99959.360,99947.483,99935.606,99923.731,99911.856,99899.982,99888.108,99876.236,99864.364,99852.494,99840.624,99828.755,99816.887,99805.019,99793.153,99781.287,99769.422,99757.558,99745.695,99733.833,
2004-06-01 06:55:00,288.374,287.895,33.806,290.241,289.771,288.884,288.262,99724.000,288.695,288.633,288.574,288.518,288.467,288.420,288.378,288.340,288.306,288.276,288.248,288.223,288.200,288.177,288.154,288.105,288.084,288.068,288.054,288.043,288.034,288.026,288.018,288.011,288.005,287.999,287.993,287.987,287.981,287.976,287.970,287.965,287.961,287.956,287.951,287.947,287.942,287.938,287.934,287.930,287.926,287.922,287.919,287.915,287.911,287.908,287.905,287.901,287.898,287.895,100315.838,100303.960,100292.081,100280.200,100268.318,100256.434,100244.551,100232.666,100220.781,100208.895,100197.010,100185.124,100173.239,100161.353,100149.468,100137.582,100125.695,100113.809,100101.923,100090.038,100078.153,100066.269,100054.386,100042.503,100030.621,100018.740,100006.859,99994.980,99983.101,99971.223,99959.345,99947.469,99935.593,99923.718,99911.844,99899.971,99888.098,99876.227,99864.356,99852.486,99840.617,99828.748,99816.881,99805.014,99793.149,99781.284,99769.420,99757.557,99745.695,99733.833,
2004-06-01 07:00:00,288.404,287.915,68.454,289.800,290.242,288.913,288.308,99725.500,288.742,288.676,288.613,288.555,288.501,288.452,288.408,288.368,288.333,288.301,288.272,288.246,288.222,288.200,288.176,288.126,288.104,288.088,288.075,288.064,288.054,288.046,288.039,288.032,288.025,288.019,288.013,288.007,288.001,287.996,287.991,287.986,287.981,287.976,287.971,287.967,287.962,287.958,287.954,287.950,287.946,287.942,287.939,287.935,287.931,287.928,287.925,287.921,287.918,287.915,100315.791,100303.915,100292.037,100280.158,100268.277,100256.396,100244.513,100232.630,100220.746,100208.861,100196.977,100185.092,100173.207,100161.323,100149.438,100137.553,100125.668,100113.782,100101.897,100090.013,100078.129,100066.246,100054.363,100042.481,100030.600,100018.720,100006.840,99994.961,99983.083,99971.206,99959.330,99947.454,99935.579,99923.705,99911.832,99899.959,99888.088,99876.217,99864.347,99852.478,99840.609,99828.742,99816.875,99805.010,99793.145,99781.281,99769.418,99757.555,99745.694,99733.833,
2004-06-01 07:05:00,288.468,287.945,71.226,289.829,290.250,288.952,288.370,99729.069,288.774,288.715,288.657,288.604,288.555,288.510,288.471,288.435,288.403,288.375,288.349,288.325,288.304,288.284,288.262,288.217,288.189,288.168,288.150,288.136,288.124,288.113,288.104,288.095,288.086,288.078,288.070,288.063,288.056,288.049,288.042,288.035,288.029,288.023,288.017,288.011,288.006,288.000,287.995,287.990,287.985,287.980,287.976,287.971,287.966,287.962,287.958,287.954,287.949,287.945,100315.679,100303.804,100291.928,100280.050,100268.172,100256.292,100244.412,100232.531,100220.650,100208.769,100196.888,100185.006,100173.125,100161.244,100149.362,100137.481,100125.599,100113.717,100101.835,100089.954,100078.073,100066.193,100054.313,100042.434,100030.555,100018.677,100006.800,99994.924,99983.048,99971.173,99959.298,99947.425,99935.552,99923.680,99911.808,99899.938,99888.068,99876.199,99864.331,99852.463,99840.596,99828.731,99816.866,99805.001,99793.138,99781.275,99769.414,99757.553,99745.693,99733.833,
2004-06-01 07:10:00,288.515,287.976,38.002,289.841,290.255,288.994,288.432,99732.639,288.831,288.769,288.710,288.655,288.604,288.559,288.518,288.481,288.448,288.419,288.392,288.368,288.346,288.325,288.303,288.256,288.228,288.207,288.189,288.174,288.162,288.151,288.141,288.132,288.123,288.115,288.107,288.099,288.092,288.084,288.077,288.071,288.064,288.058,288.052,288.046,288.040,288.034,288.029,288.023,288.018,288.013,288.008,288.003,287.998,287.994,287.989,287.985,287.980,287.976,100315.601,100303.728,100291.854,100279.979,100268.102,100256.225,100244.347,100232.468,100220.589,100208.709,100196.830,100184.950,100173.070,100161.191,100149.312,100137.432,100125.551,100113.671,100101.791,100089.911,100078.032,100066.153,100054.275,100042.397,100030.520,100018.644,100006.768,99994.893,99983.019,99971.145,99959.272,99947.400,99935.529,99923.658,99911.788,99899.919,99888.051,99876.183,99864.316,99852.450,99840.585,99828.720,99816.856,99804.994,99793.131,99781.270,99769.410,99757.550,99745.691,99733.833,
2004-06-01 07:15:00,288.466,288.007,37.826,289.837,290.244,289.020,288.495,99736.208,288.765,288.708,288.652,288.600,288.553,288.509,288.470,288.435,288.403,288.375,288.349,288.325,288.304,288.283,288.261,288.215,288.194,288.178,288.166,288.155,288.145,288.137,288.130,288.124,288.117,288.111,288.105,288.099,288.093,288.088,288.083,288.078,288.073,288.068,288.064,288.059,288.055,288.051,288.046,288.042,288.038,288.035,288.031,288.027,288.024,288.020,288.017,288.014,288.010,288.007,100315.623,100303.747,100291.871,100279.994,100268.115,100256.235,100244.355,100232.474,100220.593,100208.712,100196.831,100184.949,100173.068,100161.187,100149.305,100137.424,100125.542,100113.660,100101.779,100089.899,100078.018,100066.139,100054.260,100042.382,100030.505,100018.628,100006.753,99994.878,99983.003,99971.130,99959.257,99947.385,99935.514,99923.644,99911.774,99899.906,99888.038,99876.171,99864.305,99852.439,99840.575,99828.711,99816.849,99804.987,99793.126,99781.265,99769.406,99757.548,99745.690,99733.833,
2004-06-01 07:20:00,288.498,288.038,38.286,289.850,290.248,289.059,288.557,99739.778,288.813,288.751,288.692,288.637,288.587,288.542,288.501,288.464,288.431,288.402,288.376,288.351,288.329,288.308,288.287,288.240,288.220,288.204,288.191,288.180,288.171,288.163,288.156,288.150,288.143,288.137,288.131,288.126,288.120,288.115,288.110,288.105,288.101,288.096,288.092,288.088,288.083,288.079,288.075,288.072,288.068,288.064,288.061,288.057,288.054,288.051,288.047,288.044,288.041,288.038,100315.564,100303.691,100291.816,100279.940,100268.063,100256.185,100244.306,100232.427,100220.547,100208.666,100196.786,100184.906,100173.025,100161.145,100149.265,100137.385,100125.504,100113.623,100101.743,100089.864,100077.985,100066.106,100054.228,100042.352,100030.475,100018.600,100006.725,99994.851,99982.978,99971.106,99959.234,99947.363,99935.493,99923.624,99911.756,99899.889,99888.022,99876.156,99864.291,99852.427,99840.564,99828.701,99816.840,99804.979,99793.119,99781.260,99769.402,99757.545,99745.689,99733.833,
2004-06-01 07:25:00,288.523,288.070,38.938,289.888,290.249,289.102,288.620,99743.347,288.821,288.763,288.708,288.656,288.608,288.565,288.526,288.491,288.460,288.432,288.407,288.384,288.363,288.342,288.321,288.276,288.255,288.239,288.226,288.215,288.206,288.198,288.190,288.184,288.177,288.171,288.165,288.159,288.154,288.148,288.143,288.138,288.134,288.129,288.124,288.120,288.116,288.112,288.108,288.104,288.100,288.096,288.093,288.089,288.086,288.082,288.079,288.076,288.073,288.070,100315.501,100303.629,100291.755,100279.879,100268.003,100256.126,100244.248,100232.370,100220.491,100208.612,100196.733,100184.854,100172.975,100161.096,100149.217,100137.338,100125.459,100113.580,100101.701,100089.823,100077.945,100066.068,100054.192,100042.317,100030.442,100018.568,100006.694,99994.822,99982.950,99971.079,99959.209,99947.340,99935.471,99923.603,99911.736,99899.870,99888.005,99876.140,99864.277,99852.414,99840.552,99828.691,99816.831,99804.971,99793.113,99781.255,99769.398,99757.543,99745.687,99733.833,
2004-06-01 07:30:00,288.573,288.101,39.669,289.947,290.256,289.152,288.682,99746.917,288.885,288.824,288.766,288.711,288.661,288.616,288.575,288.539,288.506,288.477,288.451,288.427,288.405,288.384,288.362,288.315,288.293,288.277,288.263,288.252,288.242,288.234,288.227,288.220,288.213,288.207,288.200,288.194,288.189,288.183,288.178,288.173,288.168,288.163,288.158,288.154,288.149,288.145,288.141,288.137,288.133,288.129,288.125,288.121,288.118,288.114,288.111,288.108,288.104,288.101,100315.423,100303.553,100291.681,100279.808,100267.934,100256.059,100244.183,100232.307,100220.430,100208.553,100196.676,100184.799,100172.921,100161.044,100149.167,100137.290,100125.412,100113.535,100101.658,100089.781,100077.905,100066.029,100054.155,100042.281,100030.407,100018.535,100006.663,99994.792,99982.922,99971.052,99959.183,99947.315,99935.448,99923.582,99911.716,99899.851,99887.987,99876.124,99864.262,99852.401,99840.540,99828.680,99816.821,99804.963,99793.106,99781.250,99769.394,99757.540,99745.686,99733.833,
2004-06-01 07:35:00,288.595,288.133,39.992,290.011,290.259,289.199,288.745,99750.486,288.892,288.835,288.780,288.728,288.681,288.638,288.598,288.563,288.532,288.504,288.479,288.455,288.434,288.414,288.393,288.347,288.325,288.309,288.296,288.284,288.275,288.266,288.259,288.252,288.245,288.239,288.232,288.227,288.221,288.215,288.210,288.205,288.200,288.195,288.190,288.186,288.181,288.177,288.173,288.169,288.165,288.161,288.157,288.153,288.150,288.146,288.143,288.139,288.136,288.133,100315.364,100303.494,100291.623,100279.750,100267.877,100256.003,100244.128,100232.253,100220.377,100208.501,100196.625,100184.749,100172.873,100160.997,100149.121,100137.245,100125.369,100113.493,100101.617,100089.741,100077.867,100065.993,100054.119,100042.246,100030.374,100018.503,100006.633,99994.763,99982.894,99971.026,99959.158,99947.292,99935.426,99923.561,99911.696,99899.833,99887.970,99876.109,99864.248,99852.388,99840.528,99828.670,99816.812,99804.956,99793.100,99781.245,99769.391,99757.537,99745.685,99733.833,
2004-06-01 07:40:00,288.635,288.165,40.772,290.036,290.265,289.251,288.807,99754.056,288.943,288.883,288.826,288.772,288.723,288.678,288.638,288.602,288.570,288.541,288.515,288.491,288.469,288.448,288.427,288.381,288.359,288.342,288.329,288.317,288.307,288.299,288.292,288.285,288.278,288.271,288.265,288.259,288.253,288.248,288.242,288.237,288.232,288.227,288.222,288.218,288.213,288.209,288.205,288.201,288.197,288.193,288.189,288.185,288.182,288.178,288.175,288.171,288.168,288.165,100315.294,100303.426,100291.557,100279.686,100267.815,100255.942,100244.069,100232.195,100220.321,100208.447,100196.572,100184.697,100172.823,100160.949,100149.074,100137.200,100125.325,100113.450,100101.575,100089.701,100077.828,100065.955,100054.083,100042.212,100030.341,100018.471,100006.602,99994.734,99982.866,99970.999,99959.133,99947.268,99935.403,99923.539,99911.677,99899.815,99887.953,99876.093,99864.233,99852.374,99840.516,99828.659,99816.803,99804.948,99793.093,99781.239,99769.387,99757.535,99745.684,99733.833,
2004-06-01 07:45:00,288.657,288.197,41.197,290.061,290.269,289.302,288.869,99757.625,288.950,288.893,288.839,288.788,288.742,288.699,288.660,288.626,288.595,288.567,288.542,288.519,288.498,288.478,288.457,288.412,288.390,288.374,288.360,288.349,288.339,288.331,288.323,288.316,288.309,288.303,288.297,288.291,288.285,288.280,288.274,288.269,288.264,288.259,288.254,288.250,288.245,288.241,288.237,288.233,288.229,288.225,288.221,288.217,288.214,288.210,288.207,288.203,288.200,288.197,100315.235,100303.368,100291.499,100279.629,100267.758,100255.887,100244.014,100232.141,100220.268,100208.395,100196.521,100184.648,100172.775,100160.901,100149.028,100137.155,100125.281,100113.408,100101.535,100089.662,100077.790,100065.918,100054.048,100042.178,100030.308,100018.440,100006.572,99994.705,99982.838,99970.973,99959.108,99947.244,99935.381,99923.518,99911.657,99899.796,99887.936,99876.077,99864.219,99852.361,99840.505,99828.649,99816.794,99804.940,99793.087,99781.234,99769.383,99757.532,99745.682,99733.833,
2004-06-01 07:50:00,288.698,288.229,41.690,290.106,290.277,289.359,288.932,99761.194,289.002,288.942,288.886,288.834,288.785,288.741,288.701,288.666,288.634,288.605,288.580,288.556,288.535,288.514,288.493,288.447,288.425,288.408,288.394,288.383,288.373,288.365,288.357,288.350,288.343,288.337,288.330,288.324,288.318,288.313,288.307,288.302,288.297,288.292,288.287,288.283,288.278,288.274,288.270,288.265,288.261,288.257,288.254,288.250,288.246,288.243,288.239,288.236,288.232,288.229,100315.163,100303.298,100291.431,100279.563,100267.694,100255.824,100243.954,100232.082,100220.211,100208.339,100196.467,100184.595,100172.723,100160.852,100148.980,100137.108,100125.236,100113.364,100101.492,100089.621,100077.750,100065.880,100054.011,100042.142,100030.274,100018.407,100006.541,99994.675,99982.810,99970.946,99959.082,99947.220,99935.358,99923.497,99911.637,99899.777,99887.919,99876.061,99864.204,99852.348,99840.493,99828.638,99816.784,99804.932,99793.080,99781.229,99769.379,99757.529,99745.681,99733.833,
