cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,TempProf_cur[2.62],TempProf_cur[6.58],TempProf_cur[10.54],PresProf_cur[2.62],PresProf_cur[6.58],PresProf_cur[10.54],
2006-06-29 14:40:00,295.889,293.204,137.690,9.312,9.412,9.540,301.759,301.571,299.837,294.650,98300.000,296.499,296.015,295.567,296.355,295.704,295.217,99581.163,99535.173,99489.109,
2006-06-29 14:45:00,295.904,293.241,138.803,9.366,9.476,9.613,301.846,301.636,299.912,294.700,98300.000,296.508,296.027,295.585,296.364,295.720,295.241,99581.122,99535.134,99489.073,
2006-06-29 14:50:00,295.912,293.278,139.683,9.409,9.527,9.670,301.940,301.706,299.993,294.750,98300.000,296.507,296.032,295.598,296.365,295.730,295.260,99581.085,99535.098,99489.039,
2006-06-29 14:55:00,295.927,293.315,140.986,9.472,9.602,9.753,302.040,301.781,300.080,294.800,98300.000,296.514,296.045,295.617,296.373,295.747,295.285,99581.045,99535.060,99489.004,
2006-06-29 15:00:00,295.948,293.353,144.256,9.991,9.665,9.821,302.141,301.861,300.145,294.850,98300.000,296.528,296.064,295.642,296.388,295.771,295.315,99581.001,99535.018,99488.967,
2006-06-29 15:05:00,295.975,293.389,145.427,10.082,9.727,9.885,302.241,301.944,300.208,294.850,98300.000,296.551,296.089,295.671,296.412,295.798,295.347,99580.955,99534.977,99488.930,
2006-06-29 15:10:00,296.042,293.425,146.608,10.159,9.799,9.963,302.340,302.026,300.043,294.850,98300.000,296.608,296.153,295.743,296.471,295.867,295.425,99580.881,99534.913,99488.878,
2006-06-29 15:15:00,295.903,293.461,145.328,10.061,9.713,9.893,302.438,302.109,299.973,294.850,98300.000,296.423,296.003,295.630,296.295,295.742,295.342,99580.910,99534.918,99488.868,
2006-06-29 15:20:00,295.843,293.497,144.914,10.046,9.685,9.859,302.533,302.191,299.990,294.850,98300.000,296.382,295.941,295.560,296.246,295.674,295.270,99580.932,99534.931,99488.870,
2006-06-29 15:25:00,295.763,293.532,144.474,9.989,9.655,9.851,302.625,302.271,300.074,294.850,98300.000,296.243,295.855,295.510,296.125,295.614,295.243,99580.941,99534.926,99488.858,
2006-06-29 15:30:00,295.842,293.567,144.641,10.034,9.670,9.855,302.592,302.237,300.030,294.850,98300.000,296.357,295.932,295.573,296.223,295.680,295.300,99580.880,99534.878,99488.819,
2006-06-29 15:35:00,295.829,293.602,144.251,9.995,9.649,9.847,302.514,302.163,299.996,294.850,98300.000,296.300,295.920,295.582,296.184,295.685,295.319,99580.848,99534.843,99488.786,
2006-06-29 15:40:00,295.883,293.637,144.747,10.051,9.676,9.868,302.411,302.067,299.935,294.850,98300.000,296.387,295.972,295.619,296.256,295.724,295.350,99580.802,99534.806,99488.754,
2006-06-29 15:45:00,295.846,293.671,144.578,10.021,9.662,9.867,302.291,301.955,299.864,294.850,98300.000,296.309,295.934,295.602,296.195,295.703,295.345,99580.788,99534.785,99488.732,
2006-06-29 15:50:00,295.876,293.706,144.273,10.030,9.645,9.841,302.161,301.834,299.795,294.850,98300.000,296.363,295.961,295.620,296.236,295.722,295.361,99580.754,99534.756,99488.705,
2006-06-29 15:55:00,295.845,293.740,143.698,9.983,9.609,9.816,302.024,301.707,299.725,294.850,98300.000,296.297,295.930,295.608,296.185,295.705,295.359,99580.737,99534.734,99488.682,
2006-06-29 16:00:00,295.872,293.774,140.082,10.342,9.063,9.266,301.884,301.584,299.618,294.850,98300.000,296.342,295.954,295.626,296.220,295.724,295.375,99580.704,99534.705,99488.655,
2006-06-29 16:05:00,295.751,293.637,137.162,10.194,8.875,9.057,301.743,301.462,299.507,294.658,98308.333,296.200,295.835,295.515,296.089,295.612,295.268,99580.850,99534.832,99488.766,
2006-06-29 16:10:00,295.636,293.500,133.858,10.020,8.681,8.843,301.599,301.339,299.392,294.467,98316.667,296.103,295.719,295.391,295.983,295.489,295.139,99581.021,99534.985,99488.899,
2006-06-29 16:15:00,295.470,293.364,129.724,9.766,8.444,8.601,301.454,301.215,299.270,294.275,98325.000,295.916,295.553,295.235,295.805,295.331,294.989,99581.209,99535.147,99489.037,
2006-06-29 16:20:00,295.338,293.229,125.727,9.538,8.216,8.361,301.307,301.090,299.147,294.083,98333.333,295.796,295.419,295.097,295.678,295.194,294.851,99581.386,99535.303,99489.171,
2006-06-29 16:25:00,295.173,293.093,121.727,9.269,8.006,8.135,301.158,300.964,299.022,293.892,98341.667,295.612,295.254,294.942,295.501,295.036,294.702,99581.573,99535.464,99489.308,
2006-06-29 16:30:00,295.036,292.959,118.320,9.028,7.834,7.954,300.976,300.803,298.861,293.700,98350.000,295.483,295.115,294.802,295.368,294.895,294.562,99581.751,99535.621,99489.443,
2006-06-29 16:35:00,294.869,292.824,115.306,8.795,7.680,7.799,300.780,300.628,298.696,293.508,98358.333,295.299,294.947,294.643,295.190,294.734,294.409,99581.940,99535.784,99489.581,
2006-06-29 16:40:00,294.724,292.691,112.265,8.575,7.525,7.636,300.576,300.443,298.530,293.317,98366.667,295.159,294.800,294.496,295.046,294.586,294.263,99582.123,99535.943,99489.718,
2006-06-29 16:45:00,294.556,292.557,108.852,8.317,7.355,7.460,300.367,300.252,298.358,293.125,98375.000,294.977,294.632,294.336,294.869,294.424,294.109,99582.312,99536.106,99489.856,
2006-06-29 16:50:00,294.408,292.425,105.500,8.069,7.188,7.286,300.153,300.055,298.186,292.933,98383.333,294.830,294.481,294.187,294.720,294.274,293.962,99582.496,99536.266,99489.992,
2006-06-29 16:55:00,294.241,292.292,102.709,7.865,7.040,7.136,299.936,299.854,298.012,292.742,98391.667,294.650,294.314,294.027,294.544,294.112,293.808,99582.685,99536.429,99490.130,
2006-06-29 17:00:00,294.091,292.161,89.498,6.019,6.510,6.554,299.634,299.564,297.721,292.550,98400.000,294.500,294.162,293.877,294.392,293.962,293.660,99582.869,99536.588,99490.266,
2006-06-29 17:05:00,293.917,292.064,87.283,5.883,6.383,6.395,299.301,299.240,297.414,292.417,98400.000,294.307,293.984,293.712,294.203,293.793,293.505,99583.040,99536.731,99490.383,
2006-06-29 17:10:00,293.765,291.969,85.523,5.792,6.272,6.265,298.949,298.895,297.123,292.283,98400.000,294.152,293.831,293.563,294.048,293.642,293.360,99583.200,99536.867,99490.496,
2006-06-29 17:15:00,293.622,291.874,84.170,5.718,6.184,6.162,298.583,298.534,296.811,292.150,98400.000,294.001,293.686,293.423,293.899,293.501,293.224,99583.354,99536.998,99490.605,
2006-06-29 17:20:00,293.487,291.780,83.129,5.659,6.112,6.083,298.206,298.162,296.497,292.017,98400.000,293.863,293.550,293.291,293.761,293.367,293.095,99583.503,99537.126,99490.712,
2006-06-29 17:25:00,293.352,291.687,81.849,5.588,6.033,5.990,297.822,297.779,296.172,291.883,98400.000,293.723,293.413,293.158,293.622,293.233,292.965,99583.651,99537.252,99490.817,
2006-06-29 17:30:00,293.214,291.594,80.741,5.522,5.963,5.909,297.464,297.427,295.878,291.750,98400.000,293.582,293.275,293.023,293.481,293.097,292.833,99583.801,99537.380,99490.924,
2006-06-29 17:35:00,293.079,291.503,79.791,5.463,5.902,5.837,297.113,297.083,295.581,291.617,98400.000,293.442,293.138,292.890,293.343,292.963,292.703,99583.948,99537.506,99491.028,
2006-06-29 17:40:00,292.946,291.413,78.543,5.393,5.826,5.748,296.765,296.742,295.284,291.483,98400.000,293.304,293.004,292.760,293.206,292.831,292.576,99584.094,99537.630,99491.132,
2006-06-29 17:45:00,292.814,291.323,77.463,5.329,5.758,5.670,296.418,296.403,294.990,291.350,98400.000,293.167,292.870,292.630,293.070,292.701,292.450,99584.238,99537.753,99491.235,
2006-06-29 17:50:00,292.683,291.233,76.526,5.271,5.697,5.601,296.073,296.063,294.694,291.217,98400.000,293.031,292.738,292.501,292.935,292.571,292.324,99584.382,99537.876,99491.338,
2006-06-29 17:55:00,292.412,291.137,74.324,5.126,5.555,5.466,295.729,295.720,294.664,291.083,98400.000,292.723,292.464,292.250,292.640,292.314,292.088,99584.608,99538.058,99491.481,
2006-06-29 18:00:00,292.570,291.041,75.429,5.249,5.626,5.498,295.415,295.413,294.452,290.950,98400.000,293.027,292.632,292.333,292.891,292.420,292.115,99584.647,99538.124,99491.556,
2006-06-29 18:05:00,292.502,291.055,74.786,5.160,5.591,5.496,295.112,295.115,294.267,290.950,98408.333,292.824,292.563,292.334,292.744,292.403,292.152,99584.642,99538.108,99491.542,
2006-06-29 18:10:00,292.654,291.068,76.210,5.299,5.674,5.545,294.815,294.822,294.047,290.950,98416.667,293.131,292.717,292.406,292.990,292.496,292.185,99584.586,99538.077,99491.521,
2006-06-29 18:15:00,292.508,291.081,75.353,5.193,5.623,5.521,294.520,294.529,293.819,290.950,98425.000,292.851,292.576,292.326,292.770,292.403,292.131,99584.624,99538.092,99491.525,
2006-06-29 18:20:00,292.566,291.094,76.008,5.274,5.656,5.530,294.228,294.236,293.592,290.950,98433.333,293.023,292.628,292.328,292.891,292.415,292.114,99584.619,99538.096,99491.527,
2006-06-29 18:25:00,292.470,291.107,75.626,5.206,5.634,5.529,293.937,293.940,293.360,290.950,98441.667,292.825,292.538,292.283,292.738,292.360,292.088,99584.642,99538.104,99491.529,
2006-06-29 18:30:00,292.530,291.120,76.395,5.280,5.675,5.553,293.676,293.688,293.148,290.950,98450.000,292.968,292.593,292.301,292.844,292.386,292.091,99584.625,99538.096,99491.523,
2006-06-29 18:35:00,292.459,291.132,76.052,5.228,5.656,5.547,293.426,293.454,292.924,290.950,98458.333,292.822,292.527,292.268,292.733,292.346,292.071,99584.637,99538.097,99491.520,
2006-06-29 18:40:00,292.474,291.144,76.549,5.273,5.679,5.562,293.184,293.233,292.690,290.950,98466.667,292.890,292.536,292.256,292.775,292.338,292.054,99584.636,99538.098,99491.518,
2006-06-29 18:45:00,292.386,291.156,76.206,5.225,5.656,5.551,292.945,293.022,292.453,290.950,98475.000,292.742,292.450,292.199,292.652,292.274,292.011,99584.662,99538.110,99491.522,
2006-06-29 18:50:00,292.362,291.167,76.270,5.238,5.654,5.544,292.710,292.824,292.215,290.950,98483.333,292.748,292.419,292.160,292.642,292.236,291.973,99584.678,99538.121,99491.527,
2006-06-29 18:55:00,292.276,291.179,75.759,5.188,5.621,5.521,292.476,292.619,291.977,290.950,98491.667,292.616,292.333,292.098,292.527,292.167,291.924,99584.709,99538.138,99491.535,
2006-06-29 19:00:00,292.242,291.190,75.858,5.345,5.621,5.519,292.296,292.466,291.807,290.950,98500.000,292.599,292.294,292.055,292.500,292.125,291.885,99584.728,99538.152,99491.542,
2006-06-29 19:05:00,292.187,291.231,75.715,5.363,5.610,5.517,292.137,292.333,291.650,290.992,98500.000,292.508,292.237,292.018,292.423,292.083,291.860,99584.727,99538.141,99491.526,
2006-06-29 19:10:00,292.188,291.273,75.906,5.432,5.618,5.523,291.992,292.211,291.471,291.033,98500.000,292.521,292.234,292.013,292.427,292.077,291.857,99584.703,99538.116,99491.501,
2006-06-29 19:15:00,292.101,291.315,75.609,5.465,5.595,5.516,291.857,292.093,291.327,291.075,98500.000,292.383,292.141,291.953,292.306,292.008,291.819,99584.706,99538.105,99491.481,
2006-06-29 19:20:00,292.082,291.358,75.799,5.543,5.602,5.519,291.730,291.965,291.195,291.117,98500.000,292.382,292.118,291.926,292.293,291.981,291.795,99584.695,99538.090,99491.462,
2006-06-29 19:25:00,292.029,291.400,75.550,5.597,5.586,5.515,291.489,291.597,290.945,291.158,98500.000,292.281,292.063,291.897,292.210,291.945,291.780,99584.685,99538.071,99491.439,
2006-06-29 19:30:00,292.040,291.442,76.058,5.688,5.612,5.538,291.367,291.434,290.876,291.200,98500.000,292.315,292.070,291.898,292.231,291.947,291.781,99584.657,99538.045,99491.413,
2006-06-29 19:35:00,292.026,291.485,76.223,5.729,5.622,5.555,291.281,291.325,290.801,291.242,98500.000,292.267,292.057,291.900,292.198,291.945,291.791,99584.628,99538.013,99491.382,
2006-06-29 19:40:00,292.062,291.528,76.675,5.806,5.647,5.599,291.215,291.246,290.725,291.283,98500.000,292.324,292.090,291.926,292.244,291.973,291.816,99584.583,99537.974,99491.347,
2006-06-29 19:45:00,292.060,291.570,76.731,5.839,5.652,5.644,291.163,291.186,290.679,291.325,98500.000,292.296,292.089,291.937,292.228,291.981,291.832,99584.547,99537.938,99491.313,
2006-06-29 19:50:00,292.095,291.613,77.351,5.913,5.687,5.708,291.121,291.139,290.633,291.367,98500.000,292.345,292.122,291.965,292.269,292.010,291.860,99584.501,99537.897,99491.276,
2006-06-29 19:55:00,292.103,291.656,77.673,5.956,5.707,5.758,291.087,291.101,290.603,291.408,98500.000,292.333,292.130,291.983,292.266,292.025,291.882,99584.460,99537.858,99491.240,
2006-06-29 20:00:00,292.139,291.699,78.114,6.015,5.744,5.806,291.075,291.089,290.594,291.450,98500.000,292.379,292.164,292.014,292.306,292.057,291.913,99584.412,99537.814,99491.202,
2006-06-29 20:05:00,292.137,291.697,78.184,6.042,5.774,5.834,291.074,291.088,290.599,291.450,98500.000,292.364,292.164,292.019,292.298,292.061,291.920,99584.405,99537.808,99491.197,
2006-06-29 20:10:00,292.148,291.695,78.318,6.081,5.803,5.860,291.080,291.095,290.604,291.450,98500.000,292.384,292.174,292.025,292.314,292.068,291.925,99584.402,99537.806,99491.196,
2006-06-29 20:15:00,292.137,291.693,78.250,6.099,5.818,5.877,291.092,291.107,290.621,291.450,98500.000,292.362,292.164,292.020,292.297,292.062,291.921,99584.406,99537.809,99491.198,
2006-06-29 20:20:00,292.142,291.691,78.296,6.130,5.838,5.896,291.107,291.124,290.639,291.450,98500.000,292.373,292.168,292.022,292.305,292.064,291.922,99584.406,99537.809,99491.198,
2006-06-29 20:25:00,292.132,291.690,78.219,6.146,5.850,5.912,291.126,291.143,290.664,291.450,98500.000,292.354,292.159,292.017,292.290,292.058,291.919,99584.410,99537.812,99491.200,
2006-06-29 20:30:00,292.136,291.688,78.247,6.172,5.867,5.929,291.147,291.165,290.690,291.450,98500.000,292.362,292.161,292.018,292.296,292.060,291.920,99584.410,99537.812,99491.201,
2006-06-29 20:35:00,292.129,291.687,78.187,6.188,5.879,5.943,291.170,291.189,290.720,291.450,98500.000,292.347,292.155,292.015,292.285,292.056,291.919,99584.413,99537.814,99491.202,
2006-06-29 20:40:00,292.133,291.685,78.212,6.212,5.894,5.959,291.194,291.215,290.750,291.450,98500.000,292.354,292.158,292.017,292.290,292.058,291.920,99584.412,99537.814,99491.202,
2006-06-29 20:45:00,292.128,291.683,78.170,6.227,5.905,5.973,291.220,291.242,290.783,291.450,98500.000,292.344,292.154,292.016,292.282,292.056,291.920,99584.414,99537.815,99491.203,
2006-06-29 20:50:00,292.131,291.682,78.192,6.249,5.919,5.989,291.248,291.270,290.817,291.450,98500.000,292.349,292.157,292.019,292.286,292.059,291.923,99584.413,99537.814,99491.203,
2006-06-29 20:55:00,292.129,291.681,78.163,6.264,5.930,6.002,291.276,291.299,290.852,291.450,98500.000,292.341,292.154,292.018,292.281,292.058,291.923,99584.414,99537.815,99491.204,
2006-06-29 21:00:00,292.132,291.679,0.000,0.000,0.000,0.000,291.287,291.311,290.865,291.450,98500.000,292.346,292.158,292.021,292.285,292.061,291.926,99584.413,99537.814,99491.203,
2006-06-29 21:05:00,291.997,291.680,0.000,0.000,0.000,0.000,291.293,291.316,290.875,291.450,98500.000,292.184,292.014,291.899,292.122,291.929,291.825,99584.480,99537.859,99491.230,
2006-06-29 21:10:00,291.964,291.681,0.000,0.000,0.000,0.000,291.295,291.318,290.883,291.450,98500.000,292.147,291.979,291.869,292.084,291.898,291.801,99584.499,99537.872,99491.239,
2006-06-29 21:15:00,291.951,291.682,0.000,0.000,0.000,0.000,291.294,291.318,290.885,291.450,98500.000,292.130,291.965,291.857,292.068,291.885,291.792,99584.507,99537.877,99491.242,
2006-06-29 21:20:00,291.947,291.683,0.000,0.000,0.000,0.000,291.293,291.316,290.886,291.450,98500.000,292.125,291.961,291.854,292.063,291.882,291.790,99584.508,99537.878,99491.242,
2006-06-29 21:25:00,291.945,291.685,0.000,0.000,0.000,0.000,291.290,291.314,290.884,291.450,98500.000,292.122,291.958,291.853,292.061,291.880,291.789,99584.508,99537.878,99491.242,
2006-06-29 21:30:00,291.945,291.686,0.000,0.000,0.000,0.000,291.287,291.311,290.882,291.450,98500.000,292.122,291.958,291.853,292.060,291.880,291.789,99584.507,99537.877,99491.241,
2006-06-29 21:35:00,291.944,291.687,0.000,0.000,0.000,0.000,291.284,291.308,290.877,291.450,98500.000,292.120,291.957,291.852,292.059,291.879,291.788,99584.507,99537.876,99491.240,
2006-06-29 21:40:00,291.944,291.689,0.000,0.000,0.000,0.000,291.280,291.305,290.873,291.450,98500.000,292.119,291.957,291.852,292.058,291.879,291.789,99584.506,99537.875,99491.239,
2006-06-29 21:45:00,291.943,291.690,0.000,0.000,0.000,0.000,291.277,291.301,290.868,291.450,98500.000,292.118,291.956,291.852,292.057,291.878,291.788,99584.505,99537.874,99491.238,
2006-06-29 21:50:00,291.943,291.692,0.000,0.000,0.000,0.000,291.273,291.298,290.862,291.450,98500.000,292.118,291.956,291.852,292.057,291.878,291.789,99584.504,99537.873,99491.237,
2006-06-29 21:55:00,291.942,291.693,0.000,0.000,0.000,0.000,291.270,291.295,290.855,291.450,98500.000,292.117,291.955,291.852,292.056,291.878,291.789,99584.503,99537.872,99491.236,
2006-06-29 22:00:00,291.943,291.695,0.000,0.000,0.000,0.000,291.266,291.291,290.849,291.450,98500.000,292.117,291.956,291.852,292.057,291.878,291.789,99584.502,99537.871,99491.235,
2006-06-29 22:05:00,291.952,291.722,0.000,0.000,0.000,0.000,291.262,291.287,290.842,291.450,98500.000,292.125,291.964,291.862,292.064,291.888,291.800,99584.480,99537.851,99491.216,
2006-06-29 22:10:00,291.964,291.748,0.000,0.000,0.000,0.000,291.259,291.284,290.836,291.450,98500.000,292.135,291.976,291.875,292.075,291.901,291.815,99584.455,99537.827,99491.195,
2006-06-29 22:15:00,291.976,291.774,0.000,0.000,0.000,0.000,291.255,291.280,290.829,291.450,98500.000,292.143,291.987,291.889,292.085,291.914,291.831,99584.428,99537.802,99491.172,
2006-06-29 22:20:00,291.989,291.801,0.000,0.000,0.000,0.000,291.252,291.277,290.823,291.450,98500.000,292.154,292.000,291.904,292.096,291.928,291.847,99584.401,99537.777,99491.149,
2006-06-29 22:25:00,292.001,291.828,0.000,0.000,0.000,0.000,291.249,291.273,290.818,291.450,98500.000,292.162,292.011,291.918,292.105,291.941,291.863,99584.373,99537.751,99491.126,
2006-06-29 22:30:00,292.014,291.855,0.000,0.000,0.000,0.000,291.246,291.270,290.812,291.450,98500.000,292.171,292.023,291.933,292.115,291.955,291.880,99584.345,99537.725,99491.103,
2006-06-29 22:35:00,292.026,291.883,0.000,0.000,0.000,0.000,291.243,291.267,290.806,291.450,98500.000,292.179,292.035,291.947,292.124,291.969,291.897,99584.317,99537.699,99491.079,
2006-06-29 22:40:00,292.040,291.911,0.000,0.000,0.000,0.000,291.240,291.263,290.800,291.450,98500.000,292.189,292.047,291.962,292.135,291.983,291.914,99584.288,99537.672,99491.054,
2006-06-29 22:45:00,292.052,291.940,0.000,0.000,0.000,0.000,291.237,291.260,290.794,291.450,98500.000,292.197,292.059,291.977,292.144,291.997,291.931,99584.259,99537.645,99491.030,
2006-06-29 22:50:00,292.065,291.969,0.000,0.000,0.000,0.000,291.235,291.258,290.788,291.450,98500.000,292.206,292.071,291.992,292.154,292.011,291.949,99584.229,99537.617,99491.005,
2006-06-29 22:55:00,292.078,291.999,0.000,0.000,0.000,0.000,291.232,291.255,290.782,291.450,98500.000,292.215,292.083,292.008,292.164,292.026,291.966,99584.199,99537.589,99490.979,
2006-06-29 23:00:00,292.092,292.029,0.000,0.000,0.000,0.000,291.196,291.219,290.710,291.450,98500.000,292.224,292.096,292.024,292.174,292.041,291.984,99584.169,99537.560,99490.953,
2006-06-29 23:05:00,292.056,291.931,0.000,0.000,0.000,0.000,291.146,291.170,290.622,291.358,98500.000,292.190,292.062,291.987,292.141,292.005,291.945,99584.242,99537.628,99491.015,
2006-06-29 23:10:00,291.991,291.834,0.000,0.000,0.000,0.000,291.089,291.114,290.541,291.267,98500.000,292.130,291.998,291.920,292.080,291.939,291.874,99584.347,99537.723,99491.099,
2006-06-29 23:15:00,291.907,291.737,0.000,0.000,0.000,0.000,291.025,291.052,290.444,291.175,98500.000,292.045,291.915,291.836,291.996,291.855,291.788,99584.466,99537.829,99491.191,
2006-06-29 23:20:00,291.816,291.641,0.000,0.000,0.000,0.000,290.958,290.985,290.349,291.083,98500.000,291.956,291.824,291.744,291.906,291.764,291.695,99584.590,99537.938,99491.286,
2006-06-29 23:25:00,291.719,291.546,0.000,0.000,0.000,0.000,290.887,290.916,290.248,290.992,98500.000,291.856,291.727,291.648,291.807,291.668,291.600,99584.718,99538.050,99491.382,
2006-06-29 23:30:00,291.622,291.450,0.000,0.000,0.000,0.000,290.814,290.845,290.148,290.900,98500.000,291.760,291.630,291.551,291.711,291.571,291.502,99584.845,99538.162,99491.479,
2006-06-29 23:35:00,291.522,291.355,0.000,0.000,0.000,0.000,290.739,290.771,290.045,290.808,98500.000,291.657,291.531,291.453,291.610,291.472,291.405,99584.973,99538.274,99491.575,
2006-06-29 23:40:00,291.425,291.260,0.000,0.000,0.000,0.000,290.662,290.696,289.944,290.717,98500.000,291.560,291.433,291.355,291.512,291.375,291.307,99585.101,99538.386,99491.672,
2006-06-29 23:45:00,291.326,291.166,0.000,0.000,0.000,0.000,290.584,290.620,289.844,290.625,98500.000,291.458,291.334,291.257,291.412,291.277,291.210,99585.229,99538.499,99491.768,
2006-06-29 23:50:00,291.228,291.071,0.000,0.000,0.000,0.000,290.505,290.542,289.745,290.533,98500.000,291.361,291.237,291.160,291.314,291.179,291.113,99585.357,99538.610,99491.864,
2006-06-29 23:55:00,291.129,290.977,0.000,0.000,0.000,0.000,290.424,290.463,289.647,290.442,98500.000,291.260,291.138,291.062,291.214,291.081,291.016,99585.484,99538.722,99491.960,
2006-06-30 00:00:00,291.032,290.883,0.000,0.000,0.000,0.000,290.339,290.380,289.556,290.350,98500.000,291.162,291.041,290.965,291.116,290.984,290.919,99585.612,99538.833,99492.056,
2006-06-30 00:05:00,290.940,290.803,0.000,0.000,0.000,0.000,290.252,290.294,289.466,290.258,98500.000,291.068,290.948,290.875,291.023,290.893,290.830,99585.726,99538.933,99492.141,
2006-06-30 00:10:00,290.853,290.724,0.000,0.000,0.000,0.000,290.163,290.208,289.362,290.167,98500.000,290.977,290.860,290.789,290.933,290.807,290.745,99585.837,99539.030,99492.224,
2006-06-30 00:15:00,290.769,290.644,0.000,0.000,0.000,0.000,290.072,290.120,289.253,290.075,98500.000,290.894,290.776,290.705,290.849,290.723,290.661,99585.946,99539.125,99492.305,
2006-06-30 00:20:00,290.684,290.565,0.000,0.000,0.000,0.000,289.981,290.031,289.142,289.983,98500.000,290.807,290.692,290.621,290.763,290.639,290.578,99586.054,99539.220,99492.387,
2006-06-30 00:25:00,290.602,290.486,0.000,0.000,0.000,0.000,289.889,289.942,289.026,289.892,98500.000,290.727,290.609,290.538,290.682,290.556,290.496,99586.162,99539.314,99492.468,
2006-06-30 00:30:00,290.518,290.407,0.000,0.000,0.000,0.000,289.797,289.852,288.911,289.800,98500.000,290.641,290.525,290.455,290.597,290.473,290.412,99586.270,99539.409,99492.549,
2006-06-30 00:35:00,290.436,290.329,0.000,0.000,0.000,0.000,289.704,289.762,288.793,289.708,98500.000,290.560,290.443,290.372,290.515,290.390,290.329,99586.378,99539.503,99492.630,
2006-06-30 00:40:00,290.351,290.250,0.000,0.000,0.000,0.000,289.610,289.671,288.676,289.617,98500.000,290.474,290.358,290.288,290.430,290.306,290.246,99586.486,99539.598,99492.711,
2006-06-30 00:45:00,290.269,290.172,0.000,0.000,0.000,0.000,289.517,289.580,288.556,289.525,98500.000,290.392,290.275,290.205,290.347,290.222,290.163,99586.594,99539.692,99492.792,
2006-06-30 00:50:00,290.185,290.094,0.000,0.000,0.000,0.000,289.422,289.488,288.436,289.433,98500.000,290.307,290.191,290.122,290.263,290.139,290.080,99586.702,99539.786,99492.873,
2006-06-30 00:55:00,290.102,290.017,0.000,0.000,0.000,0.000,289.328,289.397,288.314,289.342,98500.000,290.225,290.108,290.039,290.180,290.056,289.997,99586.809,99539.880,99492.953,
2006-06-30 01:00:00,290.018,289.939,0.000,0.000,0.000,0.000,289.227,289.297,288.187,289.250,98500.000,290.140,290.024,289.955,290.096,289.972,289.914,99586.917,99539.974,99493.034,
2006-06-30 01:05:00,289.904,289.784,0.000,0.000,0.000,0.000,289.124,289.195,288.058,289.067,98508.333,290.030,289.911,289.839,289.985,289.857,289.795,99587.091,99540.130,99493.170,
2006-06-30 01:10:00,289.774,289.632,0.000,0.000,0.000,0.000,289.018,289.090,287.916,288.883,98516.667,289.902,289.782,289.708,289.856,289.727,289.661,99587.280,99540.298,99493.316,
2006-06-30 01:15:00,289.641,289.482,0.000,0.000,0.000,0.000,288.912,288.984,287.764,288.700,98525.000,289.774,289.650,289.572,289.727,289.592,289.524,99587.471,99540.468,99493.464,
2006-06-30 01:20:00,289.505,289.335,0.000,0.000,0.000,0.000,288.805,288.877,287.607,288.517,98533.333,289.641,289.515,289.436,289.594,289.456,289.385,99587.662,99540.636,99493.610,
2006-06-30 01:25:00,289.374,289.192,0.000,0.000,0.000,0.000,288.697,288.769,287.440,288.333,98541.667,289.516,289.384,289.302,289.466,289.323,289.249,99587.848,99540.801,99493.753,
2006-06-30 01:30:00,289.244,289.053,0.000,0.000,0.000,0.000,288.588,288.660,287.272,288.150,98550.000,289.387,289.254,289.169,289.338,289.191,289.115,99588.031,99540.963,99493.893,
2006-06-30 01:35:00,289.118,288.918,0.000,0.000,0.000,0.000,288.479,288.551,287.096,287.967,98558.333,289.267,289.128,289.041,289.215,289.063,288.985,99588.209,99541.120,99494.029,
2006-06-30 01:40:00,288.994,288.790,0.000,0.000,0.000,0.000,288.369,288.442,286.917,287.783,98566.667,289.146,289.005,288.915,289.093,288.938,288.858,99588.380,99541.272,99494.160,
2006-06-30 01:45:00,288.876,288.669,0.000,0.000,0.000,0.000,288.259,288.332,286.730,287.600,98575.000,289.032,288.887,288.795,288.978,288.818,288.736,99588.544,99541.416,99494.285,
2006-06-30 01:50:00,288.762,288.556,0.000,0.000,0.000,0.000,288.149,288.221,286.540,287.417,98583.333,288.921,288.774,288.679,288.866,288.704,288.619,99588.700,99541.553,99494.403,
2006-06-30 01:55:00,288.655,288.453,0.000,0.000,0.000,0.000,288.038,288.111,286.340,287.233,98591.667,288.819,288.667,288.571,288.762,288.596,288.510,99588.844,99541.680,99494.512,
2006-06-30 02:00:00,288.556,288.362,0.000,0.000,0.000,0.000,287.896,287.966,286.119,287.050,98600.000,288.722,288.568,288.470,288.665,288.495,288.409,99588.975,99541.794,99494.610,
2006-06-30 02:05:00,288.483,288.350,0.000,0.000,0.000,0.000,287.742,287.808,285.883,287.000,98600.000,288.648,288.494,288.398,288.590,288.422,288.339,99589.042,99541.850,99494.654,
2006-06-30 02:10:00,288.429,288.344,0.000,0.000,0.000,0.000,287.581,287.643,285.654,286.950,98600.000,288.594,288.439,288.344,288.536,288.368,288.288,99589.086,99541.885,99494.680,
2006-06-30 02:15:00,288.387,288.344,0.000,0.000,0.000,0.000,287.416,287.473,285.412,286.900,98600.000,288.549,288.395,288.303,288.491,288.325,288.249,99589.118,99541.909,99494.697,
