cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre
6/26/2004 0:05,290.376,0,287.883,288.061,278.783,286.408,100100
6/26/2004 0:10,290.192,0,287.699,287.874,278.696,286.367,100100
6/26/2004 0:15,290.065,0,287.548,287.719,278.618,286.325,100100
6/26/2004 0:20,289.969,0,287.423,287.591,278.533,286.283,100100
6/26/2004 0:25,289.888,0,287.317,287.481,278.461,286.242,100100
6/26/2004 0:30,289.813,0,287.226,287.386,278.397,286.2,100100
6/26/2004 0:35,289.743,0,287.146,287.302,278.341,286.158,100100
6/26/2004 0:40,289.677,0,287.075,287.227,278.28,286.117,100100
6/26/2004 0:45,289.615,0,287.012,287.159,278.222,286.075,100100
6/26/2004 0:50,289.556,0,286.955,287.097,278.162,286.033,100100
6/26/2004 0:55,289.501,0,286.904,287.04,278.102,285.992,100100
6/26/2004 1:00,289.447,0,286.849,286.981,278.043,285.95,100100
6/26/2004 1:05,289.393,0,286.793,286.923,277.985,285.9,100108.333
6/26/2004 1:10,289.338,0,286.738,286.865,277.927,285.85,100116.667
6/26/2004 1:15,289.282,0,286.683,286.809,277.87,285.8,100125
6/26/2004 1:20,289.227,0,286.629,286.752,277.813,285.75,100133.333
6/26/2004 1:25,289.172,0,286.575,286.696,277.755,285.7,100141.667
6/26/2004 1:30,289.117,0,286.521,286.641,277.697,285.65,100150
6/26/2004 1:35,289.063,0,286.468,286.587,277.638,285.6,100158.333
6/26/2004 1:40,289.009,0,286.415,286.533,277.579,285.55,100166.667
6/26/2004 1:45,288.955,0,286.363,286.48,277.52,285.5,100175
6/26/2004 1:50,288.902,0,286.311,286.427,277.46,285.45,100183.333
6/26/2004 1:55,288.848,0,286.26,286.374,277.401,285.4,100191.667
6/26/2004 2:00,288.795,0,286.209,286.322,277.342,285.35,100200
6/26/2004 2:05,288.769,0,286.165,286.278,277.285,285.308,100200
6/26/2004 2:10,288.768,0,286.133,286.245,277.221,285.267,100200
6/26/2004 2:15,288.787,0,286.111,286.223,277.14,285.225,100200
6/26/2004 2:20,288.817,0,286.098,286.21,277.049,285.183,100200
6/26/2004 2:25,288.853,0,286.092,286.205,276.944,285.142,100200
6/26/2004 2:30,288.896,0,286.093,286.206,276.846,285.1,100200
6/26/2004 2:35,288.942,0,286.099,286.213,276.739,285.058,100200
6/26/2004 2:40,288.993,0,286.11,286.224,276.626,285.017,100200
6/26/2004 2:45,289.049,0,286.126,286.24,276.502,284.975,100200
6/26/2004 2:50,289.11,0,286.146,286.261,276.375,284.933,100200
6/26/2004 2:55,289.178,0,286.172,286.287,276.239,284.892,100200
6/26/2004 3:00,289.253,0,286.197,286.314,276.102,284.85,100200
6/26/2004 3:05,289.318,0,286.222,286.34,275.956,284.85,100200
6/26/2004 3:10,289.37,0,286.242,286.363,275.82,284.85,100200
6/26/2004 3:15,289.413,0,286.258,286.381,275.693,284.85,100200
6/26/2004 3:20,289.446,0,286.27,286.395,275.589,284.85,100200
6/26/2004 3:25,289.465,0,286.275,286.403,275.518,284.85,100200
6/26/2004 3:30,289.454,0,286.269,286.399,275.436,284.85,100200
6/26/2004 3:35,289.414,0,286.249,286.381,275.353,284.85,100200
6/26/2004 3:40,289.349,0,286.216,286.349,275.267,284.85,100200
6/26/2004 3:45,289.263,0,286.169,286.303,275.19,284.85,100200
6/26/2004 3:50,289.162,0,286.11,286.245,275.114,284.85,100200
6/26/2004 3:55,289.054,0,286.042,286.178,275.036,284.85,100200
6/26/2004 4:00,288.822,0,285.947,286.082,274.973,284.85,100200
6/26/2004 4:05,288.161,0,285.723,285.853,274.912,285.075,100200
6/26/2004 4:10,287.379,0,285.413,285.533,274.874,285.3,100200
6/26/2004 4:15,286.993,0,285.156,285.27,274.649,285.525,100200
6/26/2004 4:20,286.812,0,285.203,286.956,274.902,285.75,100200
6/26/2004 4:25,286.759,0,285.199,287.827,274.965,285.975,100200
6/26/2004 4:30,286.777,0,285.248,288.919,275.109,286.2,100200
6/26/2004 4:35,286.847,0,285.343,290.088,275.346,286.425,100200
6/26/2004 4:40,286.969,0,285.482,291.298,275.897,286.65,100200
6/26/2004 4:45,286.935,0,285.61,292.469,276.577,286.875,100200
6/26/2004 4:50,287.017,0,285.774,293.588,277.259,287.1,100200
6/26/2004 4:55,287.055,0,286.005,294.69,277.99,287.325,100200
6/26/2004 5:00,287.231,32.368,286.269,295.664,278.823,287.55,100200
6/26/2004 5:05,287.575,34.462,286.601,296.616,279.771,287.967,100200
6/26/2004 5:10,287.97,41.028,286.986,297.542,280.805,288.383,100200
6/26/2004 5:15,288.298,23.219,287.387,298.409,281.921,288.8,100200
6/26/2004 5:20,288.641,26.128,287.812,299.231,283.057,289.217,100200
6/26/2004 5:25,288.994,29.022,288.257,300.01,284.259,289.633,100200
6/26/2004 5:30,289.427,32.608,288.746,300.6,285.421,290.05,100200
6/26/2004 5:35,289.814,35.967,289.247,301.091,286.574,290.467,100200
6/26/2004 5:40,290.248,39.56,289.771,301.532,287.712,290.883,100200
6/26/2004 5:45,290.631,42.782,290.295,301.911,288.79,291.3,100200
6/26/2004 5:50,291.001,45.565,290.819,302.237,289.835,291.717,100200
6/26/2004 5:55,291.38,48.627,291.347,302.533,290.82,292.133,100200
6/26/2004 6:00,291.85,52.345,291.92,302.845,291.848,292.55,100200
6/26/2004 6:05,292.242,55.161,292.488,303.121,292.81,292.783,100200
6/26/2004 6:10,292.602,57.504,293.051,303.364,293.736,293.017,100200
6/26/2004 6:15,292.892,59.268,293.59,303.559,294.583,293.25,100200
6/26/2004 6:20,293.191,61.001,294.121,303.726,295.413,293.483,100200
6/26/2004 6:25,293.458,62.581,294.635,303.858,296.174,293.717,100200
6/26/2004 6:30,293.74,64.197,295.167,303.957,296.912,293.95,100200
6/26/2004 6:35,293.992,65.611,295.691,304.024,297.586,294.183,100200
6/26/2004 6:40,294.259,67.079,296.214,304.076,298.253,294.417,100200
6/26/2004 6:45,294.505,68.457,296.726,304.106,298.867,294.65,100200
6/26/2004 6:50,294.764,69.952,297.234,304.126,299.478,294.883,100200
6/26/2004 6:55,295.001,71.235,297.617,303.982,300.044,295.117,100200
6/26/2004 7:00,295.245,71.754,298.035,303.89,300.576,295.35,100200
6/26/2004 7:05,295.398,72.426,298.422,303.77,301.037,295.492,100200
6/26/2004 7:10,295.506,72.822,298.776,303.622,301.535,295.633,100200
6/26/2004 7:15,295.642,73.34,299.12,303.467,302.022,295.775,100200
6/26/2004 7:20,295.784,73.883,299.453,303.307,302.515,295.917,100200
6/26/2004 7:25,295.947,74.234,299.783,303.149,303.005,296.058,100200
6/26/2004 7:30,296.084,74.688,300.076,302.982,303.471,296.2,100200
6/26/2004 7:35,296.228,75.214,300.25,302.685,303.937,296.342,100200
6/26/2004 7:40,296.353,75.407,300.371,302.328,304.407,296.483,100200
6/26/2004 7:45,296.491,75.766,300.517,301.988,304.883,296.625,100200
6/26/2004 7:50,296.618,76.152,300.845,301.823,305.36,296.767,100200
6/26/2004 7:55,296.762,76.362,301.247,301.726,305.847,296.908,100200
6/26/2004 8:00,296.899,76.657,301.707,301.672,306.321,297.05,100200
6/26/2004 8:05,297.089,77.515,302.326,301.783,306.824,297.233,100191.667
6/26/2004 8:10,297.286,78.339,302.913,301.842,307.338,297.417,100183.333
6/26/2004 8:15,297.497,79.388,303.518,301.905,307.873,297.6,100175
6/26/2004 8:20,297.699,80.544,304.21,302.097,308.41,297.783,100166.667
6/26/2004 8:25,297.915,81.198,304.874,302.224,308.965,297.967,100158.333
6/26/2004 8:30,298.122,81.883,305.569,302.41,309.438,298.15,100150
6/26/2004 8:35,298.333,82.624,306.273,302.617,309.908,298.333,100141.667
6/26/2004 8:40,298.537,83.215,306.976,302.834,310.374,298.517,100133.333
6/26/2004 8:45,298.748,83.903,307.679,303.06,310.824,298.7,100125
6/26/2004 8:50,298.952,84.632,308.375,303.29,311.271,298.883,100116.667
6/26/2004 8:55,299.163,85.236,309.066,303.524,311.708,299.067,100108.333
6/26/2004 9:00,299.367,85.904,309.758,303.769,312.158,299.25,100100
6/26/2004 9:05,299.511,86.296,310.42,303.995,312.572,299.342,100100
6/26/2004 9:10,299.604,86.478,311.047,304.198,313.023,299.433,100100
6/26/2004 9:15,299.731,86.692,311.668,304.403,313.483,299.525,100100
6/26/2004 9:20,299.856,86.874,312.275,304.605,313.946,299.617,100100
6/26/2004 9:25,300.005,87.155,312.878,304.812,314.418,299.708,100100
6/26/2004 9:30,300.129,87.365,313.463,304.992,314.896,299.8,100100
6/26/2004 9:35,300.27,87.603,314.042,305.169,315.383,299.892,100100
6/26/2004 9:40,300.396,87.791,314.607,305.337,315.87,299.983,100100
6/26/2004 9:45,300.539,88.013,315.168,305.506,316.368,300.075,100100
6/26/2004 9:50,300.671,88.189,315.717,305.671,316.862,300.167,100100
6/26/2004 9:55,300.816,88.337,316.261,305.837,317.365,300.258,100100
6/26/2004 10:00,300.95,88.565,316.825,306.002,317.853,300.35,100100
6/26/2004 10:05,301.116,88.907,317.403,306.177,318.356,300.442,100091.667
6/26/2004 10:10,301.27,89.24,317.979,306.351,318.867,300.533,100083.333
6/26/2004 10:15,301.442,89.626,318.558,306.532,319.392,300.625,100075
6/26/2004 10:20,301.603,90.006,319.131,306.711,319.912,300.717,100066.667
6/26/2004 10:25,301.775,90.478,319.701,306.895,320.44,300.808,100058.333
6/26/2004 10:30,301.937,90.987,320.185,307.101,320.829,300.9,100050
6/26/2004 10:35,302.096,91.474,320.629,307.311,321.202,300.992,100041.667
6/26/2004 10:40,302.242,91.908,321.035,307.517,321.568,301.083,100033.333
6/26/2004 10:45,302.393,92.351,321.414,307.721,321.897,301.175,100025
6/26/2004 10:50,302.534,92.751,321.764,307.917,322.222,301.267,100016.667
6/26/2004 10:55,302.679,93.269,322.301,308.077,322.523,301.358,100008.333
6/26/2004 11:00,302.818,94.055,322.701,308.274,322.829,301.45,100000
6/26/2004 11:05,302.964,94.852,323.063,308.481,323.119,301.5,99991.667
6/26/2004 11:10,303.191,95.963,323.428,308.721,323.225,301.55,99983.333
6/26/2004 11:15,303.327,96.739,323.746,308.943,323.221,301.6,99975
6/26/2004 11:20,303.451,97.482,324.032,309.156,323.187,301.65,99966.667
6/26/2004 11:25,303.504,97.932,324.269,309.342,323.05,301.7,99958.333
6/26/2004 11:30,303.587,98.445,324.43,309.48,322.869,301.75,99950
6/26/2004 11:35,303.632,98.821,324.54,309.588,322.625,301.8,99941.667
6/26/2004 11:40,303.702,99.25,324.626,309.688,322.385,301.85,99933.333
6/26/2004 11:45,303.739,99.578,324.803,309.713,322.094,301.9,99925
6/26/2004 11:50,303.796,99.933,324.881,309.773,321.81,301.95,99916.667
6/26/2004 11:55,303.828,100.165,324.915,309.83,321.497,302,99908.333
6/26/2004 12:00,303.876,100.421,324.791,309.858,321.183,302.05,99900
6/26/2004 12:05,303.835,100.331,324.572,309.844,320.82,302.092,99891.667
6/26/2004 12:10,303.742,100.022,324.283,309.795,320.583,302.133,99883.333
6/26/2004 12:15,303.711,99.954,323.975,309.751,320.378,302.175,99875
6/26/2004 12:20,303.706,99.984,323.652,309.712,320.189,302.217,99866.667
6/26/2004 12:25,303.736,100.15,323.327,309.686,320.03,302.258,99858.333
6/26/2004 12:30,303.74,100.344,323.212,309.687,320.159,302.3,99850
6/26/2004 12:35,303.787,100.78,323.169,309.712,320.345,302.342,99841.667
6/26/2004 12:40,303.83,101.208,323.153,309.746,320.534,302.383,99833.333
6/26/2004 12:45,303.897,101.727,323.158,309.795,320.806,302.425,99825
6/26/2004 12:50,303.959,102.226,323.166,309.849,321.07,302.467,99816.667
6/26/2004 12:55,304.038,102.777,323.096,309.984,321.377,302.508,99808.333
6/26/2004 13:00,304.11,100.968,323.169,310.09,321.666,302.55,99800
6/26/2004 13:05,304.255,100.772,323.299,310.218,322.001,302.65,99791.667
6/26/2004 13:10,304.417,101.063,323.452,310.359,322.359,302.75,99783.333
6/26/2004 13:15,304.609,101.662,323.622,310.517,322.758,302.85,99775
6/26/2004 13:20,304.793,102.318,323.789,310.679,323.143,302.95,99766.667
6/26/2004 13:25,304.984,103.058,323.95,310.846,323.54,303.05,99758.333
6/26/2004 13:30,305.163,103.669,323.926,310.94,323.705,303.15,99750
6/26/2004 13:35,305.323,104.207,323.827,311,323.841,303.25,99741.667
6/26/2004 13:40,305.464,104.654,323.674,311.034,323.967,303.35,99733.333
6/26/2004 13:45,305.605,105.103,323.481,311.05,324.033,303.45,99725
6/26/2004 13:50,305.73,105.459,323.156,311.126,324.094,303.55,99716.667
6/26/2004 13:55,305.85,105.828,322.882,311.149,324.116,303.65,99708.333
6/26/2004 14:00,305.952,106.19,322.602,311.152,324.141,303.75,99700
6/26/2004 14:05,305.992,106.396,322.282,311.119,324.117,303.75,99700
6/26/2004 14:10,306.067,106.843,321.948,311.077,323.988,303.75,99700
6/26/2004 14:15,306.11,107.253,321.581,311.012,323.804,303.75,99700
6/26/2004 14:20,306.167,107.79,321.192,310.934,323.612,303.75,99700
6/26/2004 14:25,306.185,108.168,320.765,310.831,323.359,303.75,99700
6/26/2004 14:30,306.219,108.647,320.393,310.827,323.115,303.75,99700
6/26/2004 14:35,306.231,109.035,320.021,310.848,322.837,303.75,99700
6/26/2004 14:40,306.262,109.492,319.653,310.89,322.565,303.75,99700
6/26/2004 14:45,306.272,109.857,319.275,310.938,322.273,303.75,99700
6/26/2004 14:50,306.294,110.268,318.895,310.995,321.985,303.75,99700
6/26/2004 14:55,306.301,110.6,318.504,311.052,321.685,303.75,99700
6/26/2004 15:00,306.317,111.048,318.038,310.989,321.381,303.75,99700
6/26/2004 15:05,306.339,111.453,317.577,311.002,321.077,303.75,99700
6/26/2004 15:10,306.373,111.913,317.113,311.038,320.756,303.75,99700
6/26/2004 15:15,306.381,112.27,316.638,311.076,320.423,303.75,99700
6/26/2004 15:20,306.386,112.602,316.156,311.117,320.088,303.75,99700
6/26/2004 15:25,306.373,112.844,315.663,311.155,319.743,303.75,99700
6/26/2004 15:30,306.368,112.984,314.979,310.998,319.248,303.75,99700
6/26/2004 15:35,306.33,112.901,314.323,310.888,318.726,303.75,99700
6/26/2004 15:40,306.291,112.771,313.668,310.779,318.21,303.75,99700
6/26/2004 15:45,306.243,112.563,313.014,310.666,317.66,303.75,99700
6/26/2004 15:50,306.195,112.33,312.368,310.551,317.119,303.75,99700
6/26/2004 15:55,306.139,112.035,311.779,310.481,316.565,303.75,99700
6/26/2004 16:00,306.086,111.25,311.387,310.602,316.021,303.75,99700
6/26/2004 16:05,305.966,110.406,311.048,310.76,315.451,303.65,99700
6/26/2004 16:10,305.814,109.557,310.735,310.929,314.918,303.55,99700
6/26/2004 16:15,305.686,108.848,310.453,311.109,314.398,303.45,99700
6/26/2004 16:20,305.567,108.194,310.195,311.29,313.889,303.35,99700
6/26/2004 16:25,305.461,107.41,309.866,311.35,313.399,303.25,99700
6/26/2004 16:30,305.337,106.777,309.567,311.457,312.947,303.15,99700
6/26/2004 16:35,305.222,106.253,309.278,311.57,312.512,303.05,99700
6/26/2004 16:40,305.104,105.722,308.994,311.68,312.08,302.95,99700
6/26/2004 16:45,304.997,105.235,308.718,311.788,311.667,302.85,99700
6/26/2004 16:50,304.884,104.664,308.444,311.889,311.252,302.75,99700
6/26/2004 16:55,304.775,104.096,308.174,311.983,310.847,302.65,99700
6/26/2004 17:00,304.659,0,307.909,312.075,310.434,302.55,99700
6/26/2004 17:05,304.164,83.442,307.505,312.023,309.864,302.325,99700
6/26/2004 17:10,304.116,173.277,307.219,312.078,309.541,302.1,99700
6/26/2004 17:15,304.239,86.318,307.026,312.215,309.277,301.875,99700
6/26/2004 17:20,303.813,85.45,306.668,312.18,308.793,301.65,99700
6/26/2004 17:25,303.576,84.755,306.331,312.157,308.394,301.425,99700
6/26/2004 17:30,303.353,84.216,305.986,312.009,307.918,301.2,99700
6/26/2004 17:35,303.146,0,305.643,311.803,307.438,300.975,99700
6/26/2004 17:40,302.639,143.781,305.189,311.441,306.85,300.75,99700
6/26/2004 17:45,302.838,169.722,304.957,311.256,306.482,300.525,99700
6/26/2004 17:50,302.855,168.233,304.727,311.031,306.054,300.3,99700
6/26/2004 17:55,301.713,83.126,304.089,310.368,305.551,300.075,99700
6/26/2004 18:00,301.069,82.31,303.499,309.731,305.034,299.85,99700
6/26/2004 18:05,300.755,81.673,303.014,309.168,304.614,299.658,99708.333
6/26/2004 18:10,300.631,0,302.625,308.665,304.071,299.467,99716.667
6/26/2004 18:15,300.267,0,302.149,307.77,303.498,299.275,99725
6/26/2004 18:20,300.073,116.964,301.751,307.084,302.931,299.083,99733.333
6/26/2004 18:25,300.162,115.933,301.474,306.517,302.398,298.892,99741.667
6/26/2004 18:30,300.05,164.347,301.181,306.057,301.874,298.7,99750
6/26/2004 18:35,299.913,162.706,300.885,305.632,301.355,298.508,99758.333
6/26/2004 18:40,299.706,160.946,300.567,305.202,300.825,298.317,99766.667
6/26/2004 18:45,299.488,79.746,300.238,304.771,300.299,298.125,99775
6/26/2004 18:50,299.125,47.328,299.857,304.29,299.749,297.933,99783.333
6/26/2004 18:55,298.839,46.907,299.479,303.691,299.206,297.742,99791.667
6/26/2004 19:00,298.672,0,299.161,303.091,298.756,297.55,99800
6/26/2004 19:05,298.392,0,298.816,302.254,298.311,297.367,99800
6/26/2004 19:10,298.187,0,298.504,301.546,297.879,297.183,99800
6/26/2004 19:15,298.002,53.607,298.211,300.851,297.487,297,99800
6/26/2004 19:20,297.963,53.444,297.973,300.184,297.114,296.817,99800
6/26/2004 19:25,297.805,52.753,297.614,299.16,296.601,296.633,99800
6/26/2004 19:30,297.584,25.9,297.355,298.573,296.316,296.45,99800
6/26/2004 19:35,297.305,25.292,297.112,298.106,296.033,296.267,99800
6/26/2004 19:40,297.099,24.843,296.903,297.734,295.757,296.083,99800
6/26/2004 19:45,296.924,0,296.721,297.429,295.548,295.9,99800
6/26/2004 19:50,296.686,0,296.537,297.15,295.336,295.717,99800
6/26/2004 19:55,296.492,0,296.37,296.909,295.181,295.533,99800
6/26/2004 20:00,296.318,0,296.203,296.68,294.988,295.35,99800
6/26/2004 20:05,296.212,0,296.057,296.484,294.829,295.258,99791.667
6/26/2004 20:10,296.143,0,295.932,296.318,294.675,295.167,99783.333
6/26/2004 20:15,296.076,0,295.819,296.171,294.538,295.075,99775
6/26/2004 20:20,296.003,0,295.713,296.036,294.403,294.983,99766.667
6/26/2004 20:25,295.922,0,295.611,295.908,294.283,294.892,99758.333
6/26/2004 20:30,295.84,0,295.513,295.787,294.163,294.8,99750
6/26/2004 20:35,295.759,0,295.418,295.673,294.055,294.708,99741.667
6/26/2004 20:40,295.679,0,295.326,295.564,293.948,294.617,99733.333
6/26/2004 20:45,295.6,0,295.236,295.459,293.851,294.525,99725
6/26/2004 20:50,295.521,0,295.149,295.358,293.754,294.433,99716.667
6/26/2004 20:55,295.441,0,295.063,295.26,293.666,294.342,99708.333
6/26/2004 21:00,295.361,0,294.952,295.137,293.51,294.25,99700
6/26/2004 21:05,295.341,0,294.847,295.022,293.346,294.3,99691.667
6/26/2004 21:10,295.355,0,294.753,294.919,293.179,294.35,99683.333
6/26/2004 21:15,295.378,0,294.667,294.824,292.984,294.4,99675
6/26/2004 21:20,295.401,0,294.585,294.735,292.789,294.45,99666.667
6/26/2004 21:25,295.422,0,294.507,294.649,292.574,294.5,99658.333
6/26/2004 21:30,295.443,0,294.431,294.567,292.356,294.55,99650
6/26/2004 21:35,295.65,0,294.412,294.543,292.135,294.6,99641.667
6/26/2004 21:40,295.785,0,294.397,294.522,291.964,294.65,99633.333
6/26/2004 21:45,295.839,0,294.366,294.485,291.88,294.7,99625
6/26/2004 21:50,295.794,0,294.301,294.414,291.777,294.75,99616.667
6/26/2004 21:55,295.762,0,294.226,294.334,291.689,294.8,99608.333
6/26/2004 22:00,295.727,0,294.178,294.281,291.645,294.85,99600
6/26/2004 22:05,295.697,0,294.14,294.238,291.609,294.8,99600
6/26/2004 22:10,295.645,0,294.101,294.195,291.564,294.75,99600
6/26/2004 22:15,295.592,0,294.062,294.153,291.54,294.7,99600
6/26/2004 22:20,295.526,0,294.021,294.108,291.518,294.65,99600
6/26/2004 22:25,295.463,0,293.98,294.064,291.509,294.6,99600
6/26/2004 22:30,295.396,0,293.938,294.019,291.499,294.55,99600
6/26/2004 22:35,295.332,0,293.897,293.974,291.5,294.5,99600
6/26/2004 22:40,295.265,0,293.856,293.93,291.501,294.45,99600
6/26/2004 22:45,295.202,0,293.815,293.886,291.51,294.4,99600
6/26/2004 22:50,295.137,0,293.774,293.843,291.518,294.35,99600
6/26/2004 22:55,295.074,0,293.735,293.801,291.532,294.3,99600
6/26/2004 23:00,295.011,0,293.694,293.758,291.538,294.25,99600
6/26/2004 23:05,294.968,0,293.66,293.72,291.55,294.25,99600
6/26/2004 23:10,294.939,0,293.633,293.689,291.552,294.25,99600
6/26/2004 23:15,294.924,0,293.613,293.666,291.55,294.25,99600
6/26/2004 23:20,294.913,0,293.598,293.648,291.545,294.25,99600
6/26/2004 23:25,294.907,0,293.588,293.635,291.535,294.25,99600
6/26/2004 23:30,294.902,0,293.581,293.626,291.526,294.25,99600
6/26/2004 23:35,294.899,0,293.577,293.619,291.513,294.25,99600
6/26/2004 23:40,294.895,0,293.575,293.614,291.5,294.25,99600
6/26/2004 23:45,294.893,0,293.575,293.611,291.485,294.25,99600
6/26/2004 23:50,294.891,0,293.576,293.609,291.47,294.25,99600
6/26/2004 23:55,294.889,0,293.578,293.609,291.454,294.25,99600
6/27/2004 0:00,294.887,0,293.574,293.603,291.43,294.25,99600
6/27/2004 0:05,294.867,0,293.563,293.591,291.4,294.208,99600
6/27/2004 0:10,294.831,0,293.543,293.571,291.381,294.167,99600
6/27/2004 0:15,294.783,0,293.515,293.543,291.363,294.125,99600
6/27/2004 0:20,294.728,0,293.482,293.509,291.348,294.083,99600
6/27/2004 0:25,294.669,0,293.443,293.47,291.336,294.042,99600
6/27/2004 0:30,294.61,0,293.402,293.429,291.323,294,99600
6/27/2004 0:35,294.55,0,293.358,293.385,291.313,293.958,99600
6/27/2004 0:40,294.49,0,293.313,293.34,291.303,293.917,99600
6/27/2004 0:45,294.431,0,293.266,293.295,291.294,293.875,99600
6/27/2004 0:50,294.373,0,293.22,293.248,291.286,293.833,99600
6/27/2004 0:55,294.315,0,293.172,293.201,291.277,293.792,99600
6/27/2004 1:00,294.258,0,293.146,293.174,291.306,293.75,99600
6/27/2004 1:05,294.221,0,293.133,293.16,291.349,293.75,99591.667
6/27/2004 1:10,294.198,0,293.131,293.157,291.389,293.75,99583.333
6/27/2004 1:15,294.186,0,293.14,293.164,291.444,293.75,99575
6/27/2004 1:20,294.179,0,293.156,293.179,291.5,293.75,99566.667
6/27/2004 1:25,294.176,0,293.178,293.2,291.565,293.75,99558.333
6/27/2004 1:30,294.175,0,293.204,293.225,291.632,293.75,99550
6/27/2004 1:35,294.175,0,293.234,293.253,291.706,293.75,99541.667
6/27/2004 1:40,294.176,0,293.267,293.284,291.78,293.75,99533.333
6/27/2004 1:45,294.178,0,293.302,293.317,291.86,293.75,99525
6/27/2004 1:50,294.181,0,293.338,293.352,291.939,293.75,99516.667
6/27/2004 1:55,294.184,0,293.376,293.389,292.023,293.75,99508.333
6/27/2004 2:00,294.187,0,293.398,293.41,292.073,293.75,99500
6/27/2004 2:05,294.182,0,293.411,293.423,292.115,293.7,99500
6/27/2004 2:10,294.168,0,293.418,293.429,292.155,293.65,99500
6/27/2004 2:15,294.148,0,293.418,293.429,292.182,293.6,99500
6/27/2004 2:20,294.125,0,293.415,293.425,292.207,293.55,99500
6/27/2004 2:25,294.101,0,293.407,293.417,292.223,293.5,99500
6/27/2004 2:30,294.075,0,293.398,293.407,292.238,293.45,99500
6/27/2004 2:35,294.048,0,293.386,293.395,292.246,293.4,99500
6/27/2004 2:40,294.02,0,293.373,293.381,292.254,293.35,99500
6/27/2004 2:45,293.993,0,293.358,293.366,292.257,293.3,99500
6/27/2004 2:50,293.964,0,293.342,293.35,292.259,293.25,99500
6/27/2004 2:55,293.936,0,293.326,293.334,292.258,293.2,99500
6/27/2004 3:00,293.907,0,293.279,293.287,292.193,293.15,99500
6/27/2004 3:05,293.862,0,293.216,293.223,292.105,293.1,99500
6/27/2004 3:10,293.809,0,293.14,293.147,292.016,293.05,99500
6/27/2004 3:15,293.751,0,293.054,293.061,291.897,293,99500
6/27/2004 3:20,293.688,0,292.962,292.968,291.776,292.95,99500
6/27/2004 3:25,293.624,0,292.863,292.869,291.634,292.9,99500
6/27/2004 3:30,293.559,0,292.76,292.766,291.491,292.85,99500
6/27/2004 3:35,293.492,0,292.654,292.659,291.333,292.8,99500
6/27/2004 3:40,293.425,0,292.545,292.55,291.173,292.75,99500
6/27/2004 3:45,293.358,0,292.434,292.438,291.003,292.7,99500
6/27/2004 3:50,293.29,0,292.32,292.325,290.831,292.65,99500
6/27/2004 3:55,293.222,0,292.206,292.21,290.65,292.6,99500
6/27/2004 4:00,293.152,0,292.115,292.119,290.525,292.55,99500
6/27/2004 4:05,293.089,0,292.035,292.039,290.409,292.55,99508.333
6/27/2004 4:10,293.036,0,291.964,291.968,290.285,292.55,99516.667
6/27/2004 4:15,292.989,0,291.901,291.904,290.174,292.55,99525
6/27/2004 4:20,292.946,0,292.002,292.126,290.287,292.55,99533.333
6/27/2004 4:25,292.825,0,292.005,292.137,290.247,292.55,99541.667
6/27/2004 4:30,292.727,0,292.038,292.27,290.235,292.55,99550
6/27/2004 4:35,292.698,0,292.113,292.555,290.09,292.55,99558.333
6/27/2004 4:40,292.698,0,292.208,292.839,290.085,292.55,99566.667
6/27/2004 4:45,292.685,0,292.313,293.129,290.339,292.55,99575
6/27/2004 4:50,292.576,0,292.397,293.38,290.427,292.55,99583.333
6/27/2004 4:55,292.53,0,292.495,293.588,290.607,292.55,99591.667
6/27/2004 5:00,292.454,0,292.602,293.781,290.766,292.55,99600
6/27/2004 5:05,292.482,0,292.745,293.996,290.992,292.692,99608.333
6/27/2004 5:10,292.515,0,292.909,294.22,291.239,292.833,99616.667
6/27/2004 5:15,292.572,0,293.091,294.454,291.536,292.975,99625
6/27/2004 5:20,292.617,0,293.283,294.689,291.819,293.117,99633.333
6/27/2004 5:25,292.722,0,293.501,294.944,292.141,293.258,99641.667
6/27/2004 5:30,292.83,0,293.792,295.479,292.594,293.4,99650
6/27/2004 5:35,292.973,0,294.168,296.354,293.096,293.542,99658.333
6/27/2004 5:40,293.105,0,294.547,297.126,293.579,293.683,99666.667
6/27/2004 5:45,293.262,0,294.949,297.889,294.113,293.825,99675
6/27/2004 5:50,293.404,0,295.359,298.636,294.631,293.967,99683.333
6/27/2004 5:55,293.568,0,295.79,299.367,295.173,294.108,99691.667
6/27/2004 6:00,293.714,0,296.201,300.024,295.696,294.25,99700
6/27/2004 6:05,293.952,0,296.633,300.66,296.258,294.433,99700
6/27/2004 6:10,294.143,0,297.058,301.247,296.842,294.617,99700
6/27/2004 6:15,294.386,0,297.553,302.015,297.484,294.8,99700
6/27/2004 6:20,294.608,0,298.011,302.603,298.139,294.983,99700
6/27/2004 6:25,294.873,0,298.473,303.134,298.847,295.167,99700
6/27/2004 6:30,295.104,0,298.822,303.282,299.238,295.35,99700
6/27/2004 6:35,295.333,104.274,299.126,303.296,299.594,295.533,99700
6/27/2004 6:40,295.863,108.806,299.458,303.182,300.062,295.717,99700
6/27/2004 6:45,296.155,111.723,299.76,303.101,300.379,295.9,99700
6/27/2004 6:50,296.355,57.038,300.015,302.992,300.657,296.083,99700
6/27/2004 6:55,296.382,57.646,300.188,302.822,300.805,296.267,99700
6/27/2004 7:00,296.532,58.68,300.409,302.721,301.021,296.45,99700
