cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],EP_floor_energy[3],EP_floor_energy[4],EP_floor_energy[5],EP_floor_energy[6],EP_floor_energy[7],EP_floor_energy[8],EP_floor_energy[9],EP_floor_energy[10],EP_floor_energy[11],EP_floor_energy[12],EP_floor_energy[13],EP_floor_energy[14],EP_floor_energy[15],EP_floor_energy[16],EP_floor_energy[17],EP_floor_energy[18],EP_floor_energy[19],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,Floor[4]_OAT_K,Floor[5]_OAT_K,Floor[6]_OAT_K,Floor[7]_OAT_K,Floor[8]_OAT_K,Floor[9]_OAT_K,Floor[10]_OAT_K,Floor[11]_OAT_K,Floor[12]_OAT_K,Floor[13]_OAT_K,Floor[14]_OAT_K,Floor[15]_OAT_K,Floor[16]_OAT_K,Floor[17]_OAT_K,Floor[18]_OAT_K,Floor[19]_OAT_K,Floor[20]_OAT_K,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],TempProf_cur[64.008],TempProf_cur[67.056],TempProf_cur[70.104],TempProf_cur[73.152],TempProf_cur[76.2],TempProf_cur[79.248],TempProf_cur[82.296],TempProf_cur[85.344],TempProf_cur[88.392],TempProf_cur[91.44],TempProf_cur[94.488],TempProf_cur[97.536],TempProf_cur[100.584],TempProf_cur[103.632],TempProf_cur[106.68],TempProf_cur[109.728],TempProf_cur[112.776],TempProf_cur[115.824],TempProf_cur[118.872],TempProf_cur[121.92],TempProf_cur[124.968],TempProf_cur[128.016],TempProf_cur[131.064],TempProf_cur[134.112],TempProf_cur[137.16],TempProf_cur[140.208],TempProf_cur[143.256],TempProf_cur[146.304],TempProf_cur[149.352],
2004-06-01 07:35:00,291.610,287.938,279.170,0.784,12.033,15.660,16.257,16.223,16.112,15.999,15.895,15.797,15.706,15.619,15.536,15.457,15.382,15.307,15.234,15.160,15.066,14.677,11.265,294.969,293.729,301.226,291.133,99600.000,292.875,292.832,292.763,292.670,292.559,292.431,292.289,292.135,291.971,291.798,291.619,291.439,291.254,291.068,290.880,290.694,290.509,290.327,290.143,289.944,292.849,292.789,292.703,292.598,292.475,292.338,292.188,292.026,291.856,291.678,291.499,291.316,291.129,290.942,290.756,290.570,290.387,290.206,290.013,289.739,289.483,289.341,289.222,289.118,289.025,288.944,288.873,288.809,288.751,288.697,288.646,288.597,288.549,288.503,288.458,288.415,288.373,288.332,288.293,288.254,288.217,288.168,288.133,288.099,288.065,288.032,288.000,287.969,287.938,
2004-06-01 07:40:00,291.752,287.986,285.387,1.137,12.343,15.968,16.562,16.528,16.418,16.306,16.202,16.105,16.014,15.927,15.845,15.766,15.691,15.616,15.543,15.469,15.376,14.984,11.608,295.155,293.825,301.936,291.317,99600.000,293.040,292.997,292.927,292.833,292.720,292.590,292.445,292.288,292.121,291.944,291.762,291.578,291.389,291.199,291.008,290.818,290.630,290.444,290.256,290.054,293.014,292.953,292.866,292.759,292.635,292.495,292.342,292.178,292.004,291.822,291.640,291.452,291.262,291.071,290.881,290.692,290.505,290.320,290.124,289.845,289.581,289.435,289.312,289.205,289.109,289.026,288.952,288.886,288.826,288.771,288.718,288.667,288.618,288.570,288.524,288.479,288.436,288.394,288.353,288.313,288.274,288.224,288.188,288.152,288.118,288.084,288.051,288.018,287.986,
2004-06-01 07:45:00,291.891,288.033,291.283,1.390,12.644,16.263,16.855,16.822,16.712,16.600,16.497,16.400,16.309,16.223,16.141,16.062,15.987,15.912,15.840,15.766,15.673,15.280,11.938,295.355,293.908,302.646,291.500,99600.000,293.200,293.157,293.086,292.991,292.876,292.744,292.597,292.438,292.267,292.087,291.902,291.714,291.522,291.328,291.133,290.939,290.747,290.558,290.368,290.161,293.174,293.113,293.025,292.916,292.790,292.648,292.492,292.325,292.148,291.963,291.777,291.586,291.392,291.197,291.003,290.811,290.621,290.433,290.233,289.949,289.678,289.527,289.401,289.290,289.192,289.106,289.030,288.962,288.900,288.843,288.789,288.736,288.685,288.636,288.588,288.542,288.497,288.454,288.412,288.370,288.330,288.279,288.241,288.204,288.168,288.133,288.099,288.066,288.033,
2004-06-01 07:50:00,292.026,288.078,299.527,1.717,13.074,16.684,17.272,17.240,17.130,17.019,16.915,16.819,16.728,16.641,16.559,16.480,16.406,16.331,16.259,16.185,16.092,15.696,12.378,295.603,294.003,303.369,291.683,99600.000,293.354,293.311,293.240,293.144,293.028,292.895,292.746,292.583,292.410,292.227,292.038,291.847,291.651,291.454,291.255,291.058,290.863,290.671,290.477,290.267,293.329,293.267,293.178,293.069,292.941,292.797,292.639,292.469,292.289,292.101,291.911,291.716,291.519,291.321,291.123,290.927,290.734,290.543,290.340,290.051,289.772,289.618,289.488,289.374,289.273,289.184,289.106,289.036,288.972,288.914,288.857,288.803,288.751,288.700,288.651,288.603,288.557,288.512,288.469,288.426,288.385,288.332,288.293,288.255,288.218,288.182,288.146,288.112,288.078,
2004-06-01 07:55:00,292.169,288.122,306.261,1.996,13.423,17.024,17.610,17.578,17.469,17.359,17.256,17.159,17.069,16.983,16.901,16.823,16.748,16.674,16.602,16.529,16.436,16.038,12.752,295.859,294.086,304.109,291.867,99600.000,293.518,293.476,293.405,293.308,293.190,293.054,292.903,292.738,292.561,292.375,292.182,291.987,291.788,291.586,291.384,291.183,290.984,290.788,290.590,290.377,293.493,293.432,293.342,293.231,293.101,292.955,292.794,292.621,292.438,292.246,292.052,291.854,291.653,291.451,291.249,291.049,290.852,290.657,290.451,290.157,289.870,289.710,289.576,289.459,289.354,289.263,289.182,289.110,289.045,288.984,288.926,288.870,288.816,288.764,288.713,288.664,288.616,288.570,288.525,288.481,288.439,288.384,288.344,288.304,288.266,288.229,288.192,288.157,288.122,
2004-06-01 08:00:00,292.310,288.165,1327.845,4.451,33.240,36.252,36.751,36.726,36.634,36.541,36.455,36.375,36.300,36.229,36.162,36.099,36.040,35.980,35.923,35.865,35.787,35.450,33.516,296.128,294.164,304.904,292.050,99600.000,293.681,293.639,293.567,293.469,293.350,293.212,293.059,292.891,292.711,292.521,292.325,292.126,291.923,291.717,291.511,291.306,291.103,290.904,290.703,290.486,293.656,293.595,293.504,293.392,293.260,293.111,292.948,292.772,292.585,292.390,292.193,291.991,291.786,291.579,291.374,291.170,290.970,290.771,290.561,290.262,289.966,289.802,289.664,289.543,289.436,289.342,289.258,289.184,289.117,289.054,288.995,288.937,288.881,288.827,288.775,288.724,288.675,288.627,288.581,288.536,288.492,288.435,288.394,288.353,288.314,288.275,288.238,288.201,288.165,
2004-06-01 08:05:00,293.321,288.169,1352.224,8.399,33.580,36.625,37.126,37.100,37.005,36.908,36.818,36.734,36.655,36.580,36.509,36.441,36.379,36.313,36.253,36.192,36.110,35.766,33.806,296.428,294.241,305.730,292.142,99600.000,294.917,294.891,294.825,294.724,294.594,294.439,294.260,294.062,293.847,293.616,293.376,293.133,292.882,292.625,292.364,292.102,291.841,291.581,291.317,291.030,294.902,294.851,294.761,294.640,294.492,294.321,294.130,293.920,293.694,293.454,293.215,292.966,292.710,292.450,292.189,291.927,291.667,291.407,291.129,290.730,290.355,290.148,289.976,289.826,289.693,289.578,289.477,289.386,289.304,289.229,289.157,289.088,289.021,288.957,288.894,288.834,288.776,288.719,288.664,288.610,288.558,288.491,288.441,288.394,288.347,288.301,288.256,288.212,288.169,
2004-06-01 08:10:00,293.852,288.173,1379.991,12.021,33.972,37.049,37.550,37.526,37.428,37.328,37.234,37.146,37.062,36.983,36.908,36.835,36.768,36.700,36.635,36.571,36.486,36.134,34.124,296.790,294.346,306.637,292.233,99600.000,295.605,295.581,295.516,295.410,295.270,295.100,294.903,294.683,294.443,294.186,293.917,293.645,293.363,293.075,292.785,292.493,292.204,291.917,291.627,291.313,295.593,295.542,295.449,295.319,295.159,294.970,294.758,294.524,294.272,294.005,293.736,293.457,293.171,292.881,292.590,292.299,292.012,291.726,291.422,290.987,290.585,290.362,290.175,290.012,289.867,289.741,289.629,289.530,289.440,289.357,289.277,289.200,289.126,289.054,288.984,288.917,288.852,288.789,288.727,288.667,288.609,288.533,288.478,288.425,288.372,288.321,288.271,288.222,288.173,
2004-06-01 08:15:00,294.117,288.178,700.979,15.017,34.370,37.461,37.961,37.941,37.841,37.740,37.644,37.554,37.468,37.387,37.309,37.235,37.165,37.096,37.029,36.963,36.876,36.519,34.502,297.144,294.422,307.589,292.325,99600.000,295.977,295.949,295.875,295.758,295.607,295.424,295.215,294.983,294.730,294.460,294.179,293.894,293.599,293.298,292.994,292.690,292.387,292.087,291.784,291.455,295.963,295.904,295.801,295.660,295.487,295.287,295.062,294.816,294.551,294.271,293.989,293.697,293.398,293.095,292.791,292.487,292.186,291.887,291.569,291.116,290.700,290.469,290.276,290.107,289.957,289.826,289.710,289.606,289.512,289.425,289.341,289.261,289.183,289.108,289.035,288.964,288.895,288.828,288.764,288.700,288.639,288.559,288.501,288.444,288.389,288.335,288.281,288.229,288.178,
2004-06-01 08:20:00,294.280,288.184,708.852,16.231,34.644,37.773,38.272,38.254,38.151,38.046,37.947,37.854,37.765,37.681,37.601,37.525,37.451,37.380,37.311,37.242,37.153,36.790,34.710,297.509,294.499,308.559,292.417,99600.000,296.200,296.167,296.088,295.965,295.808,295.620,295.405,295.167,294.908,294.632,294.345,294.052,293.750,293.441,293.128,292.815,292.503,292.193,291.880,291.541,296.183,296.119,296.010,295.863,295.685,295.479,295.248,294.996,294.725,294.439,294.150,293.851,293.544,293.232,292.919,292.606,292.295,291.987,291.658,291.191,290.762,290.525,290.327,290.154,290.000,289.865,289.747,289.640,289.544,289.456,289.370,289.288,289.209,289.132,289.057,288.985,288.915,288.847,288.781,288.716,288.654,288.572,288.513,288.455,288.399,288.343,288.289,288.236,288.184,
2004-06-01 08:25:00,294.412,288.191,716.862,17.247,34.920,38.097,38.597,38.580,38.474,38.365,38.262,38.164,38.071,37.982,37.898,37.816,37.737,37.663,37.590,37.517,37.425,37.054,34.927,297.904,294.574,309.601,292.508,99600.000,296.368,296.335,296.253,296.128,295.968,295.777,295.559,295.317,295.054,294.774,294.481,294.183,293.874,293.559,293.239,292.918,292.599,292.282,291.960,291.613,296.351,296.285,296.173,296.024,295.843,295.634,295.399,295.143,294.868,294.577,294.283,293.977,293.664,293.345,293.025,292.704,292.386,292.070,291.733,291.254,290.812,290.568,290.365,290.188,290.030,289.893,289.772,289.664,289.566,289.476,289.389,289.306,289.226,289.148,289.072,288.999,288.928,288.860,288.793,288.728,288.664,288.582,288.522,288.464,288.407,288.351,288.297,288.243,288.191,
2004-06-01 08:30:00,294.541,288.198,723.859,18.083,35.140,38.361,38.861,38.848,38.739,38.627,38.521,38.420,38.323,38.231,38.144,38.059,37.975,37.899,37.823,37.748,37.652,37.274,35.087,298.279,294.675,310.354,292.600,99600.000,296.528,296.493,296.409,296.283,296.121,295.928,295.707,295.462,295.196,294.911,294.614,294.311,293.997,293.676,293.351,293.023,292.697,292.373,292.044,291.689,296.509,296.442,296.329,296.178,295.995,295.783,295.545,295.286,295.007,294.712,294.413,294.102,293.783,293.459,293.132,292.805,292.480,292.156,291.812,291.322,290.867,290.616,290.408,290.226,290.065,289.925,289.801,289.691,289.591,289.500,289.412,289.327,289.245,289.166,289.090,289.016,288.944,288.874,288.807,288.741,288.677,288.594,288.533,288.474,288.417,288.360,288.305,288.251,288.198,
2004-06-01 08:35:00,294.660,288.207,730.638,18.819,35.348,38.614,39.115,39.104,38.992,38.878,38.769,38.665,38.567,38.472,38.381,38.294,38.206,38.129,38.051,37.973,37.875,37.490,35.254,298.670,294.780,311.124,292.692,99600.000,296.679,296.642,296.557,296.429,296.264,296.068,295.844,295.596,295.326,295.038,294.737,294.429,294.110,293.784,293.453,293.119,292.787,292.456,292.121,291.757,296.660,296.591,296.476,296.322,296.136,295.921,295.681,295.418,295.135,294.836,294.532,294.217,293.893,293.563,293.230,292.897,292.565,292.235,291.883,291.383,290.917,290.661,290.448,290.263,290.099,289.956,289.830,289.718,289.617,289.524,289.435,289.349,289.266,289.186,289.109,289.034,288.961,288.890,288.822,288.755,288.690,288.607,288.546,288.486,288.428,288.371,288.315,288.261,288.207,
2004-06-01 08:40:00,294.769,288.217,737.384,19.485,35.558,38.866,39.367,39.359,39.246,39.129,39.018,38.913,38.811,38.714,38.621,38.531,38.440,38.362,38.281,38.201,38.100,37.709,35.433,299.061,294.884,311.889,292.783,99600.000,296.816,296.778,296.692,296.561,296.394,296.196,295.969,295.718,295.445,295.153,294.848,294.536,294.213,293.883,293.546,293.208,292.869,292.533,292.191,291.821,296.796,296.726,296.609,296.453,296.265,296.047,295.804,295.538,295.252,294.949,294.641,294.322,293.993,293.658,293.320,292.981,292.644,292.308,291.949,291.439,290.964,290.703,290.487,290.298,290.131,289.987,289.859,289.746,289.643,289.549,289.458,289.371,289.287,289.206,289.128,289.052,288.979,288.907,288.838,288.771,288.705,288.621,288.559,288.499,288.440,288.382,288.326,288.271,288.217,
2004-06-01 08:45:00,294.869,288.228,744.085,20.104,35.776,39.117,39.618,39.613,39.498,39.380,39.266,39.159,39.055,38.956,38.861,38.769,38.675,38.595,38.512,38.430,38.327,37.931,35.618,299.460,294.996,312.597,292.875,99600.000,296.942,296.904,296.815,296.683,296.514,296.313,296.084,295.830,295.554,295.259,294.951,294.636,294.309,293.974,293.633,293.290,292.946,292.605,292.257,291.880,296.922,296.850,296.731,296.574,296.383,296.163,295.917,295.648,295.359,295.053,294.742,294.418,294.086,293.746,293.404,293.060,292.718,292.376,292.011,291.492,291.009,290.743,290.523,290.332,290.163,290.016,289.887,289.772,289.668,289.573,289.481,289.393,289.308,289.227,289.147,289.071,288.997,288.925,288.855,288.787,288.721,288.635,288.573,288.512,288.453,288.395,288.338,288.283,288.228,
2004-06-01 08:50:00,294.960,288.241,751.122,20.734,36.012,39.384,39.887,39.885,39.768,39.648,39.533,39.423,39.318,39.216,39.119,39.025,38.928,38.848,38.763,38.679,38.574,38.172,35.824,299.880,295.170,313.311,292.967,99600.000,297.057,297.018,296.928,296.794,296.623,296.420,296.188,295.932,295.654,295.356,295.045,294.726,294.396,294.057,293.712,293.365,293.016,292.670,292.317,291.934,297.036,296.963,296.843,296.683,296.490,296.268,296.019,295.748,295.456,295.147,294.833,294.506,294.170,293.827,293.480,293.132,292.784,292.437,292.066,291.540,291.048,290.779,290.556,290.362,290.191,290.043,289.912,289.796,289.691,289.595,289.503,289.414,289.329,289.246,289.166,289.089,289.015,288.942,288.872,288.803,288.737,288.650,288.588,288.527,288.467,288.409,288.352,288.296,288.241,
2004-06-01 08:55:00,295.049,288.255,757.887,21.299,36.239,39.640,40.143,40.144,40.026,39.904,39.788,39.676,39.569,39.465,39.366,39.271,39.170,39.088,39.002,38.916,38.809,38.401,36.023,300.285,295.296,313.991,293.058,99600.000,297.170,297.130,297.039,296.903,296.729,296.524,296.290,296.031,295.750,295.449,295.135,294.813,294.480,294.137,293.789,293.437,293.084,292.732,292.374,291.986,297.149,297.074,296.952,296.790,296.595,296.370,296.120,295.845,295.551,295.239,294.922,294.591,294.251,293.905,293.553,293.201,292.849,292.497,292.120,291.586,291.087,290.814,290.588,290.392,290.219,290.069,289.938,289.821,289.715,289.618,289.525,289.436,289.349,289.266,289.186,289.108,289.033,288.960,288.889,288.821,288.754,288.667,288.604,288.542,288.482,288.424,288.366,288.310,288.255,
2004-06-01 09:00:00,295.126,288.271,764.563,21.817,36.465,39.888,40.391,40.395,40.275,40.152,40.033,39.919,39.809,39.704,39.602,39.504,39.401,39.318,39.229,39.140,39.032,38.618,36.213,300.704,295.426,314.685,293.150,99600.000,297.268,297.227,297.134,296.997,296.821,296.614,296.378,296.117,295.833,295.530,295.214,294.889,294.552,294.207,293.855,293.499,293.143,292.787,292.425,292.031,297.246,297.170,297.046,296.883,296.686,296.459,296.206,295.930,295.633,295.318,294.998,294.665,294.322,293.972,293.617,293.261,292.905,292.549,292.167,291.626,291.121,290.846,290.618,290.420,290.245,290.094,289.962,289.844,289.738,289.640,289.547,289.457,289.370,289.287,289.206,289.128,289.052,288.979,288.908,288.839,288.771,288.684,288.621,288.559,288.499,288.440,288.383,288.326,288.271,
2004-06-01 09:05:00,295.211,288.366,770.887,22.304,36.700,40.146,40.650,40.654,40.533,40.409,40.290,40.175,40.064,39.958,39.856,39.757,39.654,39.570,39.481,39.392,39.283,38.865,36.442,301.129,295.554,315.360,293.242,99600.000,297.363,297.321,297.227,297.088,296.912,296.703,296.466,296.204,295.920,295.616,295.298,294.973,294.635,294.288,293.935,293.578,293.220,292.863,292.498,292.103,297.341,297.264,297.139,296.974,296.776,296.548,296.294,296.016,295.719,295.403,295.082,294.748,294.404,294.053,293.697,293.339,292.981,292.623,292.240,291.696,291.188,290.911,290.683,290.485,290.311,290.160,290.028,289.911,289.805,289.708,289.616,289.527,289.441,289.359,289.279,289.202,289.128,289.056,288.986,288.918,288.853,288.768,288.706,288.646,288.587,288.530,288.474,288.420,288.366,
2004-06-01 09:10:00,295.372,288.463,777.067,22.775,36.954,40.422,40.927,40.934,40.812,40.686,40.566,40.450,40.339,40.233,40.131,40.031,39.927,39.843,39.754,39.665,39.555,39.133,36.707,301.555,295.682,315.973,293.333,99600.000,297.528,297.486,297.392,297.253,297.077,296.869,296.632,296.370,296.085,295.781,295.464,295.138,294.799,294.451,294.096,293.737,293.376,293.015,292.646,292.244,297.506,297.429,297.303,297.139,296.941,296.713,296.459,296.182,295.884,295.569,295.247,294.913,294.567,294.215,293.856,293.496,293.134,292.772,292.383,291.832,291.314,291.032,290.800,290.599,290.423,290.270,290.137,290.018,289.912,289.814,289.720,289.631,289.545,289.462,289.381,289.304,289.229,289.157,289.087,289.019,288.952,288.867,288.805,288.745,288.686,288.628,288.572,288.517,288.463,
2004-06-01 09:15:00,295.608,288.560,783.150,23.229,37.228,40.716,41.221,41.231,41.108,40.981,40.860,40.743,40.630,40.522,40.419,40.319,40.213,40.129,40.038,39.948,39.837,39.411,36.991,301.990,295.811,316.565,293.425,99600.000,297.780,297.738,297.644,297.506,297.329,297.121,296.883,296.620,296.334,296.027,295.706,295.377,295.035,294.682,294.322,293.957,293.589,293.221,292.845,292.436,297.758,297.681,297.556,297.392,297.193,296.965,296.710,296.431,296.131,295.812,295.488,295.149,294.800,294.442,294.078,293.711,293.343,292.974,292.578,292.014,291.480,291.190,290.952,290.746,290.564,290.408,290.271,290.149,290.040,289.940,289.845,289.753,289.665,289.580,289.498,289.419,289.343,289.269,289.197,289.128,289.060,288.973,288.910,288.848,288.788,288.729,288.672,288.616,288.560,
2004-06-01 09:20:00,295.879,288.660,789.071,23.669,37.518,41.024,41.528,41.543,41.418,41.290,41.166,41.048,40.933,40.823,40.718,40.616,40.507,40.421,40.329,40.237,40.125,39.694,37.287,302.426,295.940,317.122,293.517,99600.000,298.087,298.045,297.950,297.810,297.632,297.421,297.180,296.913,296.622,296.310,295.984,295.648,295.298,294.938,294.570,294.197,293.821,293.445,293.061,292.642,298.064,297.987,297.861,297.695,297.494,297.263,297.004,296.721,296.416,296.091,295.761,295.416,295.059,294.693,294.321,293.946,293.570,293.192,292.787,292.210,291.661,291.362,291.117,290.905,290.718,290.557,290.416,290.291,290.179,290.076,289.978,289.884,289.794,289.706,289.622,289.541,289.463,289.387,289.313,289.242,289.173,289.083,289.018,288.955,288.893,288.833,288.774,288.716,288.660,
2004-06-01 09:25:00,296.148,288.760,794.695,24.089,37.820,41.339,41.843,41.860,41.734,41.605,41.480,41.359,41.242,41.130,41.022,40.917,40.805,40.718,40.623,40.528,40.413,39.976,37.590,302.870,296.071,317.632,293.608,99600.000,298.398,298.355,298.259,298.117,297.936,297.721,297.476,297.204,296.907,296.590,296.257,295.914,295.557,295.190,294.814,294.433,294.050,293.666,293.274,292.847,298.375,298.297,298.169,298.000,297.796,297.560,297.297,297.008,296.697,296.367,296.029,295.677,295.313,294.939,294.560,294.177,293.793,293.408,292.995,292.407,291.844,291.538,291.285,291.068,290.876,290.711,290.566,290.438,290.322,290.217,290.116,290.019,289.926,289.836,289.750,289.667,289.586,289.508,289.432,289.359,289.288,289.196,289.129,289.064,289.000,288.938,288.877,288.818,288.760,
2004-06-01 09:30:00,296.413,288.862,799.186,24.438,38.090,41.626,42.129,42.149,42.020,41.887,41.760,41.637,41.519,41.404,41.294,41.186,41.071,40.982,40.885,40.788,40.670,40.227,37.866,303.275,296.186,318.018,293.700,99600.000,298.706,298.663,298.566,298.421,298.237,298.017,297.768,297.490,297.188,296.864,296.524,296.174,295.810,295.435,295.052,294.663,294.272,293.881,293.482,293.047,298.684,298.604,298.473,298.302,298.094,297.854,297.585,297.291,296.974,296.636,296.292,295.932,295.561,295.180,294.792,294.402,294.011,293.619,293.198,292.600,292.024,291.710,291.452,291.229,291.033,290.864,290.715,290.584,290.466,290.357,290.254,290.154,290.059,289.967,289.878,289.793,289.710,289.630,289.552,289.477,289.404,289.309,289.240,289.174,289.108,289.045,288.982,288.921,288.862,
2004-06-01 09:35:00,296.658,288.965,803.076,24.751,38.352,41.902,42.403,42.428,42.296,42.160,42.029,41.903,41.781,41.663,41.550,41.441,41.321,41.231,41.131,41.031,40.909,40.461,38.130,303.678,296.300,318.352,293.792,99600.000,298.992,298.948,298.849,298.701,298.514,298.291,298.037,297.754,297.447,297.117,296.771,296.415,296.044,295.662,295.272,294.877,294.479,294.082,293.677,293.236,298.969,298.887,298.755,298.580,298.368,298.124,297.851,297.552,297.229,296.885,296.534,296.168,295.790,295.402,295.008,294.611,294.214,293.816,293.389,292.782,292.196,291.877,291.614,291.386,291.186,291.013,290.861,290.727,290.606,290.495,290.390,290.288,290.190,290.096,290.006,289.918,289.833,289.751,289.672,289.595,289.520,289.423,289.353,289.284,289.217,289.152,289.088,289.026,288.965,
2004-06-01 09:40:00,296.888,289.069,806.578,25.038,38.606,42.171,42.671,42.699,42.565,42.426,42.291,42.162,42.036,41.914,41.797,41.684,41.559,41.467,41.364,41.261,41.137,40.683,38.388,304.080,296.414,318.678,293.883,99600.000,299.260,299.214,299.114,298.964,298.774,298.547,298.289,298.002,297.689,297.354,297.002,296.640,296.263,295.875,295.478,295.077,294.674,294.272,293.861,293.415,299.236,299.153,299.018,298.841,298.626,298.378,298.100,297.796,297.468,297.118,296.762,296.389,296.005,295.611,295.211,294.808,294.405,294.002,293.570,292.956,292.361,292.037,291.770,291.538,291.334,291.158,291.004,290.867,290.744,290.631,290.523,290.420,290.320,290.224,290.132,290.042,289.956,289.872,289.791,289.712,289.636,289.537,289.465,289.395,289.327,289.260,289.195,289.132,289.069,
2004-06-01 09:45:00,297.104,289.175,809.715,25.302,38.853,42.431,42.928,42.960,42.823,42.681,42.543,42.410,42.281,42.155,42.034,41.917,41.788,41.692,41.585,41.479,41.351,40.892,38.637,304.474,296.525,318.939,293.975,99600.000,299.508,299.462,299.360,299.209,299.016,298.786,298.524,298.233,297.916,297.575,297.218,296.851,296.469,296.075,295.674,295.267,294.860,294.453,294.038,293.588,299.484,299.400,299.264,299.084,298.866,298.614,298.333,298.024,297.691,297.336,296.975,296.597,296.207,295.807,295.402,294.995,294.587,294.180,293.744,293.125,292.523,292.194,291.923,291.688,291.481,291.302,291.145,291.006,290.881,290.766,290.656,290.551,290.449,290.352,290.257,290.166,290.078,289.993,289.910,289.830,289.752,289.652,289.579,289.507,289.438,289.370,289.303,289.239,289.175,
2004-06-01 09:50:00,297.309,289.282,812.458,25.548,39.094,42.682,43.178,43.213,43.074,42.929,42.788,42.652,42.519,42.390,42.266,42.145,42.011,41.914,41.803,41.693,41.562,41.096,38.888,304.865,296.636,319.200,294.067,99600.000,299.744,299.697,299.593,299.440,299.244,299.012,298.747,298.452,298.130,297.785,297.423,297.051,296.664,296.265,295.859,295.448,295.036,294.626,294.208,293.754,299.719,299.634,299.496,299.313,299.093,298.838,298.553,298.240,297.902,297.543,297.176,296.794,296.398,295.994,295.585,295.173,294.761,294.351,293.911,293.287,292.679,292.347,292.072,291.835,291.625,291.444,291.285,291.143,291.016,290.899,290.788,290.681,290.578,290.479,290.383,290.290,290.201,290.114,290.030,289.948,289.869,289.767,289.692,289.620,289.549,289.480,289.413,289.346,289.282,
2004-06-01 09:55:00,297.503,289.390,814.863,25.773,39.327,42.924,43.417,43.456,43.314,43.167,43.023,42.883,42.747,42.615,42.487,42.363,42.224,42.124,42.010,41.897,41.762,41.290,39.130,305.252,296.746,319.416,294.158,99600.000,299.965,299.918,299.813,299.658,299.460,299.225,298.956,298.658,298.332,297.983,297.617,297.240,296.849,296.446,296.036,295.621,295.206,294.792,294.372,293.916,299.940,299.854,299.714,299.530,299.306,299.049,298.760,298.443,298.102,297.738,297.367,296.980,296.581,296.172,295.759,295.343,294.929,294.515,294.073,293.446,292.833,292.498,292.220,291.980,291.767,291.584,291.423,291.280,291.151,291.032,290.919,290.811,290.706,290.605,290.508,290.414,290.323,290.235,290.150,290.067,289.987,289.883,289.807,289.733,289.662,289.591,289.523,289.456,289.390,
2004-06-01 10:00:00,297.725,289.499,816.427,25.943,39.517,43.116,43.605,43.649,43.504,43.354,43.207,43.064,42.924,42.789,42.658,42.529,42.386,42.284,42.166,42.049,41.911,41.433,39.328,305.566,296.814,319.609,294.250,99600.000,300.244,300.194,300.083,299.920,299.715,299.473,299.198,298.893,298.561,298.206,297.833,297.451,297.053,296.645,296.229,295.810,295.389,294.972,294.547,294.088,300.218,300.126,299.979,299.787,299.557,299.293,298.997,298.674,298.326,297.957,297.579,297.187,296.781,296.367,295.949,295.528,295.110,294.692,294.247,293.614,292.994,292.655,292.374,292.130,291.915,291.728,291.565,291.420,291.289,291.169,291.054,290.944,290.837,290.735,290.636,290.541,290.448,290.359,290.272,290.188,290.106,290.000,289.923,289.849,289.775,289.704,289.634,289.566,289.499,
2004-06-01 10:05:00,297.945,289.564,817.792,26.086,39.687,43.288,43.773,43.821,43.673,43.520,43.369,43.223,43.079,42.940,42.804,42.672,42.523,42.419,42.297,42.177,42.034,41.551,39.495,305.860,296.873,319.772,294.342,99600.000,300.532,300.480,300.361,300.190,299.976,299.726,299.443,299.131,298.791,298.428,298.047,297.657,297.252,296.836,296.413,295.987,295.561,295.138,294.709,294.244,300.505,300.408,300.251,300.051,299.813,299.541,299.238,298.907,298.551,298.173,297.788,297.388,296.975,296.554,296.129,295.702,295.278,294.855,294.405,293.765,293.137,292.793,292.508,292.260,292.041,291.852,291.685,291.537,291.403,291.281,291.163,291.051,290.942,290.837,290.736,290.638,290.543,290.451,290.362,290.275,290.191,290.082,290.003,289.926,289.850,289.776,289.704,289.634,289.564,
