Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE 1:Zone Outdoor Air Drybulb Temperature [C](Hourly),SURFACE 2:Surface Outside Face Temperature [C](TimeStep),SURFACE 4:Surface Outside Face Temperature [C](TimeStep),SURFACE 5:Surface Outside Face Temperature [C](TimeStep),SURFACE 6:Surface Outside Face Temperature [C](TimeStep),SURFACE 1:Surface Outside Face Temperature [C](TimeStep),SURFACE 3:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 2:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 4:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 1:Surface Outside Face Temperature [C](TimeStep) 
 06/01  13:25:00,,,26.04842590671847,29.377105452746235,35.92226637035865,33.88761179436261,18.0,35.05166642953415,24.20558630769176,24.47042899166371,26.67250355788724 
 06/01  13:30:00,,,26.15371843046376,29.46873416147251,36.046308106934994,34.523334751444544,18.0,35.54506544598097,24.257866125442206,24.521169247989405,26.726804305135374 
 06/01  13:35:00,,,26.219581614203094,29.51755188934428,36.11783972787399,35.123812821892784,18.0,35.989744015028904,24.279283570820553,24.536354984836976,26.739142037504337 
 06/01  13:40:00,,,26.283177720078843,29.555511487195066,36.18210982109751,35.782288064649514,18.0,36.47948468619135,24.302434852790668,24.550588233367762,26.75550627427799 
 06/01  13:45:00,,,26.346901758965654,29.59315252032663,36.24191483517953,36.45264548595032,18.0,36.99020979043548,24.326393352064315,24.564192942501904,26.761869291504922 
 06/01  13:50:00,,,26.402760961160144,29.619776492861106,36.28407066012196,37.165140936016535,18.0,37.54069193269876,24.351287484522686,24.57771773290108,26.762405653106953 
 06/01  13:55:00,,,26.458556168973615,29.645969804873104,36.32159864370956,37.89022758710754,18.0,38.11607082260788,24.37613674647241,24.59009005288783,26.756633544219085 
 06/01  14:00:00,23.300000000000008,23.111630947772763,26.51015708514162,29.667465274956122,36.34387369394599,38.65991632683875,18.0,38.74373283852249,24.40144375919158,24.602005021299874,26.745268574287707 
 06/01  14:05:00,,,26.520888089690548,29.644776286978253,36.27158144314393,39.233844510410776,18.0,38.78997128279981,24.402729329889894,24.596642936069884,26.663300357378716 
 06/01  14:10:00,,,26.579490754342746,29.672740302603305,36.1607244939695,39.70712465626047,18.0,38.76638164054302,24.42705202895172,24.631419530592893,26.570223521096693 
 06/01  14:15:00,,,26.577904589436187,29.637677244727477,36.056745970876854,40.27315713846798,18.0,38.73880912769399,24.425572148670426,24.622033376272896,26.477442470460346 
 06/01  14:20:00,,,26.572099699305166,29.5993791932115,35.907775573781656,40.77991694085559,18.0,38.58439400108401,24.418687534896435,24.608053712379274,26.377220489364902 
 06/01  14:25:00,,,26.56493926792639,29.55962659730497,35.75278950959661,41.28250409797883,18.0,38.42833771897832,24.40843954614047,24.59215086506532,26.2710534616956 
 06/01  14:30:00,,,26.541877003408167,29.503909054814425,35.564971672920095,41.76872180607689,18.0,38.20825046976961,24.397232947887858,24.575394880404758,26.15997939677709 
 06/01  14:35:00,,,26.533489354054222,29.463612252337427,35.348323746398044,42.136542841716086,18.0,37.87511786820567,24.393620530011958,24.569610398626537,26.03236630748313 
 06/01  14:40:00,,,26.518587197926713,29.417290922703412,35.10352245972143,42.46590839064848,18.0,37.497538302595814,24.391548670310385,24.563078798686206,25.905832480663605 
 06/01  14:45:00,,,26.503837837425444,29.3710594387694,34.85862489304863,42.787391878749254,18.0,37.12666079993247,24.390672046424754,24.559575383043125,25.780167072650613 
 06/01  14:50:00,,,26.487196148978605,29.32383515169152,34.588167565342786,43.057590407266105,18.0,36.722285510743454,24.390833058886813,24.555697102210104,25.656353035630673 
 06/01  14:55:00,,,26.470708972873574,29.276671134035265,34.31785275481738,43.320591723564604,18.0,36.325160309464835,24.391760370281645,24.551581850793468,25.534794857498127 
 06/01  15:00:00,23.625,23.436630947772755,26.452257932900096,29.228354363785296,34.02912567547734,43.54540373786053,18.0,35.91814497828698,24.397890732778592,24.54785328688314,25.416336368038685 
 06/01  15:05:00,,,26.473558879690653,29.21905272962411,33.80204893129616,43.9679189614147,18.0,35.85557763833364,24.449520311776155,24.588104039845348,25.355321231283312 
 06/01  15:10:00,,,26.499094936897407,29.215394194528674,33.569296121237784,44.398036874602,18.0,35.83239195491426,24.506130674014628,24.633087987563613,25.301166754760914 
 06/01  15:15:00,,,26.523503870767936,29.210967364226434,33.33401268437483,44.82577904175222,18.0,35.80531867903809,24.56216063771899,24.677589518428192,25.24855841074998 
 06/01  15:20:00,,,26.555974694004362,29.21652055021009,33.10136419479369,45.28951032048134,18.0,35.84570501869883,24.61691545167065,24.721104538474435,25.19779915062213 
 06/01  15:25:00,,,26.587392164987723,29.22134944758287,32.866266917222234,45.75079987549894,18.0,35.88450618500672,24.67021755724869,24.76352283301719,25.149850332067558 
 06/01  15:30:00,,,26.621881798036224,29.23128087718872,32.626885272616356,46.22846339255219,18.0,35.956148201502174,24.722000177012546,24.804822115202,25.105936202161388 
 06/01  15:35:00,,,26.64706630936299,29.23193192996438,32.376537039956794,46.69588938515642,18.0,36.01634739775052,24.76643722937979,24.838241178091835,25.060540930254547 
 06/01  15:40:00,,,26.671216855717972,29.23352938454723,32.117112752843724,47.17004208344049,18.0,36.09254627073515,24.807955321770635,24.86925610149558,25.0208965076273 
 06/01  15:45:00,,,26.6940246335981,29.234251190808372,31.85522361145084,47.64198411301957,18.0,36.16844034111243,24.847133556634503,24.898536226973533,24.989459434315393 
 06/01  15:50:00,,,26.7133773465918,29.233474604266668,31.58157885571551,48.1154973624758,18.0,36.25217109956464,24.88395985057599,24.926123778314945,24.968271101559594 
 06/01  15:55:00,,,26.731317799605563,29.23183229537503,31.305491009461935,48.58674361186456,18.0,36.3359748716817,24.91820172217956,24.951851718773923,24.959399938667673 
 06/01  16:00:00,24.495833333333326,24.307464281106082,26.77188717106934,29.22878780087703,31.035343839933354,49.057830799898944,18.0,36.42520864765285,24.949737680192868,24.96685683343628,24.958036164984605 
 06/01  16:05:00,,,26.86246068218088,29.16900447463462,30.8273425456214,49.31873340197653,18.0,36.180415151872324,24.871245173807438,24.87486319971748,24.858561152944162 
 06/01  16:10:00,,,26.97900510073437,29.09695465668204,30.629467502675645,49.53720951530035,18.0,35.880916909062194,24.80147438489712,24.7658588577782,24.74844801066297 
 06/01  16:15:00,,,27.094150216632002,29.024562238990544,30.43103707980581,49.75003488704355,18.0,35.5821804136955,24.744894423337655,24.654863838693075,24.637640014712815 
 06/01  16:20:00,,,27.231170910315843,28.93303228224307,30.24883963593567,49.89144886737613,18.0,35.19412002861687,24.701243507676168,24.5435833572011,24.526791898709234 
 06/01  16:25:00,,,27.36661156824833,28.84122497105892,30.06606633739141,50.02804634296739,18.0,34.80713395950579,24.677806753732284,24.432358153604696,24.41611332932638 
 06/01  16:30:00,,,27.513732009698224,28.73718487028398,29.891331648312192,50.115502912857174,18.0,34.371375295968456,24.65816191123207,24.321067396655508,24.305430278913263 
 06/01  16:35:00,,,27.664371591985862,28.523523278291616,29.722693035597892,50.82129346805595,18.0,33.93959076343195,24.641485911067775,24.214087500873973,24.20044874845871 
 06/01  16:40:00,,,27.82247814419604,28.395993521383602,29.559851179488707,50.97305471993441,18.0,33.480969589402385,24.640053410379323,24.11036576154106,24.096520262389163 
 06/01  16:45:00,,,27.978592714797486,28.26776163942408,29.39676038227301,51.13268596371802,18.0,33.02406066798656,24.646101631298848,24.00713962752286,23.992983702285528 
 06/01  16:50:00,,,28.099595036356344,28.08682445602395,29.178665453926005,51.27881630826741,18.0,32.552770309396976,24.63250595614261,23.85921043225858,23.840230403039925 
 06/01  16:55:00,,,28.26153105058362,27.965210284562243,29.02149067327212,51.341177983432864,18.0,32.08334115049703,24.638136676948477,23.751434154431763,23.73236734367697 
 06/01  17:00:00,24.404166666666665,24.21579761443942,28.417816094508836,27.83192381531769,28.854709529683962,51.36714744012122,18.0,31.60655658637218,24.65584756473703,23.649328547937102,23.630271531514722 
 06/01  17:05:00,,,28.624285720285858,27.741631804227026,28.71815106462042,51.54097214924369,18.0,31.381516744450884,24.69467857369125,23.526524220075544,23.506732437401524 
 06/01  17:10:00,,,28.852116418914267,27.66410875876468,28.59539495317786,51.69953541960576,18.0,31.1924733073999,24.754544560201452,23.4099586863922,23.39142491796406 
 06/01  17:15:00,,,29.08436660815571,27.58691135047142,28.473087020606112,51.85905016994955,18.0,30.999098365968866,24.829802566157298,23.29535874952728,23.27898031831853 
 06/01  17:20:00,,,29.345475287831835,27.525048589717873,28.36564184685468,52.037311840209014,18.0,30.87400372759703,24.917185810702904,23.178837967551033,23.165334042073937 
 06/01  17:25:00,,,29.611081837946067,27.46370136338569,28.259092014116206,52.216285485420244,18.0,30.747257612693836,25.018005732065035,23.06092239743623,23.051167186099974 
 06/01  17:30:00,,,29.90137048618641,27.41181610642001,28.163350854407856,52.404456471982854,18.0,30.6616885568167,25.131946908026748,22.940374001341524,22.935209677911757 
 06/01  17:35:00,,,30.11193576528112,27.352722356468323,28.061630939089113,52.31229729225679,18.0,30.4590702197552,25.184346888839173,22.809593140676043,22.810050311879138 
 06/01  17:40:00,,,30.317426853579562,27.298981724403205,27.96895997629725,52.17235789515359,18.0,30.256023584116548,25.23218541998017,22.671398260907722,22.677940302935554 
 06/01  17:45:00,,,30.513104041539812,27.244642840372986,27.87927472221475,52.03084849911806,18.0,30.041196897152844,25.27400775450002,22.52173786281952,22.541998105041557 
 06/01  17:50:00,,,30.677669536808835,27.189826713767467,27.7987268703404,51.80109656114716,18.0,29.768400087573617,25.301792278824223,22.3701031844123,22.392949122537857 
 06/01  17:55:00,,,30.81590255886463,27.12671685917244,27.720405868984734,51.55414113319539,18.0,29.44290354765241,25.29565151467284,22.216996352823003,22.236843752194773 
 06/01  18:00:00,23.304166666666664,23.11579761443942,30.891894374332566,27.044621766627568,27.644360932731722,51.2043978902042,18.0,28.967128080089434,25.235394674523036,22.07023571358326,22.074083132528358 
 06/01  18:05:00,,,30.896411493544843,26.91977640156671,27.469729636916036,50.5573713038311,18.0,28.33306715181691,24.973428714833574,21.88348629693496,21.910158936482617 
 06/01  18:10:00,,,30.806783241345126,26.757326121214668,27.27327913904956,49.75791638731697,18.0,27.49826079696889,24.669602982092613,21.714485269833972,21.74830196717653 
 06/01  18:15:00,,,30.689966268910517,26.586580284969525,27.079762282331345,48.96089963179646,18.0,26.673134729099218,24.35240415434089,21.559458258698953,21.586134371910703 
 06/01  18:20:00,,,30.47989309687247,26.38086308506512,26.85686586405269,48.010563119188525,18.0,25.722249296255168,24.006881009286076,21.40199566426145,21.420757860618664 
 06/01  18:25:00,,,30.256302233343796,26.174542263732288,26.637949459087835,47.075124543006346,18.0,24.8333880079148,23.667131910370358,21.247924157752777,21.259226570096075 
 06/01  18:30:00,,,29.956732654403027,25.945132832714762,26.405059305495058,46.05013768872868,18.0,23.935856783579382,23.338059011151188,21.087561779777616,21.091619254924694 
 06/01  18:35:00,,,29.65286984437492,25.713359362880816,26.17161020448303,45.053405977421626,18.0,23.100631133542592,22.994822444419583,20.92183996724725,20.918714786067937 
 06/01  18:40:00,,,29.29052616017495,25.466528073344968,25.930734004649743,44.00868112394439,18.0,22.33213515028539,22.675128087999497,20.755826143893955,20.745952206180505 
 06/01  18:45:00,,,28.904056859385935,25.22193386046483,25.692696620086558,42.93832427583047,18.0,21.619331100670806,22.320836206449712,20.587573886242183,20.57106700537031 
 06/01  18:50:00,,,28.524373556679798,24.96766755471226,25.370529982830387,41.69031592966427,18.0,21.00279759446047,21.992817052186865,20.414943325399577,20.41628834250787 
 06/01  18:55:00,,,28.02409298504095,24.694553835149332,25.090702505291418,40.46246961651302,18.0,20.428864096396982,21.584724795579177,20.222293748750985,20.22389713668906 
 06/01  19:00:00,21.608333333333334,21.41996428110609,27.51263241054844,24.435336606368338,24.808540109775453,39.20648755597156,18.0,19.95224783571232,21.19732458889098,20.04611564485674,20.046825851977758 
 06/01  19:05:00,,,27.014694784488416,24.197196923396465,24.551067766264406,38.03998075175532,18.0,19.466259655014383,20.767826060957077,19.7959966386494,19.795675436544684 
 06/01  19:10:00,,,26.467317490261966,23.961362593896087,24.300455540088528,36.86626138110997,18.0,19.0391775521733,20.340006709629506,19.551006256070536,19.549631126262284 
 06/01  19:15:00,,,25.029444370986965,23.62733605775695,23.951696324318704,34.29605074665038,18.0,18.43949722275942,19.18488849048549,19.21550422937321,19.2125874707325 
 06/01  19:20:00,,,24.51474958872197,23.40084207226876,23.71334395291127,33.32312535736137,18.0,18.083565000803766,18.930281123541818,18.958262513648037,18.950334775403576 
 06/01  19:25:00,,,23.993256728144697,23.173561263481098,23.47419643980255,32.32598480350574,18.0,17.728647711830437,18.726760861804564,18.7400948069037,18.733313949425906 
 06/01  19:30:00,,,23.62274009175341,22.964840841623506,23.255363369613207,31.630275929998543,18.0,17.429173214267326,18.518922248233423,18.52406506382181,18.51754352108253 
 06/01  19:35:00,,,23.251253752126683,22.755775683867974,23.036202921511443,30.930590968094616,18.0,17.129779606500673,18.312338977268496,18.309519519168873,18.303283673473516 
 06/01  19:40:00,,,22.947778774842288,22.554589713732657,22.826172457532728,30.373720593930432,18.0,16.859603721805673,18.09331798746217,18.094480951802893,18.088519998144307 
 06/01  19:45:00,,,22.643862057896484,22.35309604484592,22.615853483110133,29.815196152511035,18.0,16.589226062829503,17.897296600691277,17.88010589693431,17.874421242518565 
 06/01  19:50:00,,,22.37733017536549,22.155311088248993,22.410222927146226,29.3403117301329,18.0,16.335111527627518,17.68014628787995,17.66504595597314,17.65960496014617 
 06/01  19:55:00,,,22.110520752519957,21.957232287896232,22.204317102125874,28.864562914189953,18.0,16.080641363671543,17.473454428193406,17.45030695963021,17.44512580825915 
 06/01  20:00:00,18.758333333333336,18.569964281106092,21.86665302157682,21.760827528878213,22.00089213430331,28.44370296359763,18.0,15.835314663583345,17.26695181518329,17.234930093000173,17.22998938905164 
 06/01  20:05:00,,,21.626717649446945,21.575879569203398,21.809711347951527,28.03775658557728,18.0,15.561194951925389,17.030471039898543,16.994564291517122,16.989810039330735 
 06/01  20:10:00,,,21.40292050661315,21.394338836174015,21.62272815740484,27.673258741738355,18.0,15.287871344570526,16.803305713173017,16.76250203114205,16.757914637674446 
 06/01  20:15:00,,,21.179125677600602,21.21310246437742,21.43602475784809,27.308068526841314,18.0,15.014480779728494,16.580575619324293,16.534523510116117,16.530133726784925 
 06/01  20:20:00,,,20.967520869562655,21.036331872696653,21.254559554984656,26.976351509970957,18.0,14.737309812308474,16.3585818580151,16.30754385025375,16.303345669596467 
 06/01  20:25:00,,,20.755969773427918,20.859876451680346,21.07338737403059,26.64411861455075,18.0,14.460025703691073,16.137669084498725,16.081753967270743,16.07775530764684 
 06/01  20:30:00,,,20.55332225249818,20.68637012265718,20.89575859960763,26.336974120306678,18.0,14.181048118082073,15.91721015925009,15.85663544686929,15.852840102414575 
 06/01  20:35:00,,,20.350769451992697,20.513199174930044,20.718446240615858,26.029471059065603,18.0,13.901938927964146,15.697599914805437,15.632556462272078,15.629000782225262 
 06/01  20:40:00,,,20.15503336012272,20.342259861523594,20.543853886539143,25.741716420098033,18.0,13.621961614419599,15.478712137077594,15.409321650229344,15.40596940677392 
 06/01  20:45:00,,,19.959421417789237,20.171669313637228,20.369593616650562,25.45371100701391,18.0,13.341841173368431,15.260796773343316,15.187220445737012,15.184097966461593 
 06/01  20:50:00,,,19.76920988732262,20.002914109328053,20.197583262639178,25.181757066386265,18.0,13.061209619522362,15.043490952977777,14.965911042215225,14.963013289332707 
 06/01  20:55:00,,,19.579145058151855,19.83451783412325,20.025916961200075,24.909631945016958,18.0,12.780426395936022,14.827183694320638,14.745752118487019,14.743086473594929 
 06/01  21:00:00,15.412500000000001,15.224130947772757,19.39347603791686,19.66771829721455,19.856205857279395,24.6508594449455,18.0,12.49927800998708,14.611476587001107,14.526394623441945,14.523958229827826 
