Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/21  12:00:00,37.53424541930424,35.58767382908809,46.51829387906875,35.8417904430881,18.0,47.34810724297533,30.72884201198781,30.704096532634424,33.47992547415072,30.79890586279612 
 06/21  12:05:00,37.344060190491966,35.49296508974039,48.022463735853314,36.44405071345434,18.0,47.49890566189477,30.7222812378767,30.700676519827766,33.91106726413079,30.90189597423864 
 06/21  12:10:00,37.214359622418144,35.46229068334407,48.533309281223545,37.104628396758734,18.0,47.657489981384366,30.72459715749136,30.702678040562716,33.92460042534543,31.047579554659706 
 06/21  12:15:00,37.12447271615111,35.460389706825914,48.846474736471116,37.80585130801042,18.0,47.81466137898826,30.731708932915353,30.708653953319526,33.93880696689854,31.217814570904693 
 06/21  12:20:00,37.06204304975811,35.47510024287105,49.06400927579225,38.537351411111096,18.0,47.98504745469784,30.739357487606185,30.715247882601943,33.94935811812593,31.409652211500543 
 06/21  12:25:00,37.01927379300396,35.50025835741558,49.22228535323511,39.29263754299555,18.0,48.15405223013445,30.747722697916174,30.722510900689258,33.956828177432726,31.61942509157541 
 06/21  12:30:00,36.99104679462035,35.53238378018964,49.340080426958785,40.067426900293086,18.0,48.32827890069642,30.756502329543196,30.73019501545275,33.96108635064297,31.84289683716264 
 06/21  12:35:00,36.98320319523429,35.57804306763892,49.41898086763857,40.85787594097497,18.0,48.48173517575051,30.769614921524408,30.741566277270408,33.958121355871526,32.077110216514484 
 06/21  12:40:00,36.9873234796502,35.6302433438202,49.4718828628387,41.66039674477968,18.0,48.63369308782391,30.78372746497962,30.75403290944803,33.95158549200403,32.31694584366346 
 06/21  12:45:00,37.000464118379654,35.68706229280573,49.50394258074753,42.47285185212285,18.0,48.78432526414811,30.799612771602938,30.76730265285005,33.942018731900134,32.559707287513675 
 06/21  12:50:00,37.02080677454395,35.74747921717898,49.51819267931546,43.293650753686215,18.0,48.92982875057936,30.813784488387682,30.781112209359264,33.92923758291761,32.80284410143639 
 06/21  12:55:00,37.04708305133188,35.8108568560451,49.51654484724472,44.121527043959475,18.0,49.07399119688359,30.83066800719712,30.79725023001896,33.91328848011756,33.044489358751605 
 06/21  13:00:00,37.07836698065328,35.87677308350097,49.50023784003782,44.95542500362427,18.0,49.21409586683872,30.846758570796396,30.81049828498982,33.89142168910212,33.28300128201249 
 06/21  13:05:00,37.11106828897359,35.937755882798974,49.452124710355726,45.765176628741116,18.0,49.295064035652345,30.892634200637076,30.85300078744814,33.892427496227924,33.5319980041474 
 06/21  13:10:00,37.1464129754235,35.998156969265374,49.38517254814718,46.56685252716756,18.0,49.361991040387714,30.927464632160365,30.884621004397445,33.87848053218306,33.764670702402896 
 06/21  13:15:00,37.184311028732694,36.058695751424096,49.302171491457806,47.36260592604996,18.0,49.42635716814932,30.955524927434112,30.91018349427776,33.84876977086026,33.98409504541502 
 06/21  13:20:00,37.224557234007875,36.11962505717876,49.20452336553729,48.15296632934276,18.0,49.47105858629056,30.98400523817753,30.936199408961443,33.81907659172464,34.19585294138318 
 06/21  13:25:00,37.2669390525484,36.18105054687636,49.093090852275004,48.93795933615343,18.0,49.51320540515266,31.01218606015516,30.962050272096008,33.78577345192508,34.39950267434028 
 06/21  13:30:00,37.31125601619296,36.24300921631474,48.968441584876444,49.717375129549914,18.0,49.54188938941594,31.040362632270217,30.987992321389527,33.74879560257369,34.59553168495455 
 06/21  13:35:00,37.321603516480934,36.27193348952046,48.71692937526903,50.34364135220339,18.0,49.404399010884674,31.050955810325604,30.997913186312132,33.65629170953764,34.71394543207509 
 06/21  13:40:00,37.32183979891345,36.29089648730482,48.42140442721326,50.91089238842452,18.0,49.23173500579037,31.059679488762242,31.006501907761105,33.5587820371465,34.82307410974954 
 06/21  13:45:00,37.31695261367527,36.304633906146805,48.098665055070356,51.4356473314559,18.0,49.058129274530465,31.06786957979307,31.014633567430053,33.459104035952805,34.92194345082589 
 06/21  13:50:00,37.309244465233526,36.315296703843636,47.75687376765998,51.92502065485829,18.0,48.83681771804483,31.07605875371587,31.02276182777348,33.35790439888433,35.01143156574682 
 06/21  13:55:00,37.300044881833344,36.32411718350414,47.40100990272586,52.38290978370887,18.0,48.61478267626245,31.083744578084975,31.03045038206011,33.254883303550514,35.09187607041059 
 06/21  14:00:00,37.29017127688876,36.33185306104358,46.11802771895347,52.811590641130195,18.0,48.36586495671799,31.0913605718589,31.03805606754895,32.91402481127557,35.164441018932905 
 06/21  14:05:00,37.25492246682425,36.3055358705911,46.32469099084081,53.109340184019196,18.0,47.979011010946216,31.074168050131163,31.022783623823216,32.99569432214662,35.1774240342761 
 06/21  14:10:00,37.21160986692371,36.26849221145952,46.00768877493258,53.348351337014414,18.0,47.55850233721472,31.063727774033282,31.013224627244313,32.877575032183586,35.190557484060946 
 06/21  14:15:00,37.16412167186534,36.22577845058693,45.61285013612385,53.542563518659236,18.0,47.142527604629656,31.054178565188522,31.004050937843942,32.75017693241625,35.197555421004836 
 06/21  14:20:00,37.11434948449736,36.179785315582244,45.18695466290774,53.69862678790062,18.0,46.68951395764284,31.044344385224747,30.994572385477795,32.62164647498406,35.19966706940653 
 06/21  14:25:00,37.06342567303883,36.13191810930477,44.74445009051143,53.82053731792279,18.0,46.241639930887246,31.034331193115463,30.984901900949865,32.49407307271895,35.1963201385355 
 06/21  14:30:00,37.012069372551245,36.083058217121895,44.292871499448445,53.91090077410512,18.0,45.779131626634786,31.024299600080326,30.975191538496915,32.36810733770545,35.188008484840225 
 06/21  14:35:00,36.95148291105953,36.025117724546654,43.88320548619964,54.14295176111259,18.0,45.4318186197881,31.010799864377532,30.96261153524415,32.26142948222679,35.24046730491227 
 06/21  14:40:00,36.886839778408714,35.96320935572573,43.47977149140621,54.4022009087332,18.0,45.09397333295279,30.997888936171876,30.950446195004815,32.15486381412461,35.29721403852511 
 06/21  14:45:00,36.819225379296334,35.898441843607294,43.075877692039015,54.66902157716288,18.0,44.75658010882043,30.984351762300548,30.937753622199182,32.04684435023955,35.352640740377524 
 06/21  14:50:00,36.74914931063582,35.83135151999094,42.66859250540354,54.9349333341886,18.0,44.4415873900078,30.970317575348304,30.924622686367684,31.937928630643114,35.406315270642324 
 06/21  14:55:00,36.67691125441738,35.762264186616115,42.25630656300666,55.19530131011673,18.0,44.1268858775071,30.955738204546265,30.911016214533163,31.828468414197573,35.458082418371134 
 06/21  15:00:00,36.60269870839769,35.69139317127464,41.83809478443752,55.44743157666218,18.0,43.82315718853674,30.940663477363273,30.896979397787163,31.71901606881636,35.50793645397869 
 06/21  15:05:00,36.50151204253563,35.59252388668801,41.38881745457828,55.66798308570522,18.0,43.49231284335603,30.882154717668186,30.839299328531524,31.57034320470541,35.51810142587419 
 06/21  15:10:00,36.39018930912942,35.48385069327845,40.92475022577624,55.87170419561954,18.0,43.162570716458475,30.822110660715964,30.7798748162636,31.419316852917348,35.522384591883906 
 06/21  15:15:00,36.27234501703218,35.36914399638324,40.449084576363,56.060770733514445,18.0,42.83275215316727,30.76121573435296,30.71960970867366,31.269597424071605,35.523889518314945 
 06/21  15:20:00,36.14968531612882,35.25013264497602,39.96330471486025,56.236023424028055,18.0,42.49921553273128,30.699789841787208,30.65887334750761,31.12253687285022,35.5230261810442 
 06/21  15:25:00,36.02321654501585,35.12781650311472,39.468306303452565,56.39788866964987,18.0,42.16570345101529,30.637670747122797,30.597549034467193,30.978926268897453,35.51957104109886 
 06/21  15:30:00,35.8935731022278,35.00281773390242,38.964685724437835,56.546599383037844,18.0,41.83030780823672,30.57510114309082,30.535866023781125,30.840041042945813,35.51358428909202 
 06/21  15:35:00,35.73194340552774,34.848620564798125,38.41619712386223,56.555186892935204,18.0,41.42463569789503,30.498984550585874,30.462639095357304,30.692534903018668,35.455542036929955 
 06/21  15:40:00,35.55824285841662,34.68428029189357,37.85125815253922,56.51430569847216,18.0,41.00938545723296,30.42039342213934,30.387191394053787,30.55097683077065,35.39075976468257 
 06/21  15:45:00,35.37684236767841,34.51381651089347,37.27636978536001,56.43980562922031,18.0,40.59669350521938,30.341010883017248,30.311163510135373,30.418212717000415,35.32188287159539 
 06/21  15:50:00,35.189839246313205,34.33909617019895,36.694820002969536,56.33879632351954,18.0,40.170896120649694,30.261187258478003,30.23491683421696,30.29577506480092,35.2493148285464 
 06/21  15:55:00,34.99848781593726,34.16120966962726,36.10868354968353,56.21532511069884,18.0,39.74787197868483,30.180558892613703,30.15816624396905,30.184522339781665,35.17276915651155 
 06/21  16:00:00,34.80359147844743,34.07131853858544,35.61801190936069,56.07189038596425,18.0,39.32118790919017,30.099706413428066,30.08906076025778,30.092059368882985,35.092716752987144 
 06/21  16:05:00,34.616371775410734,34.11307916865652,35.269954605982484,55.97443526741247,18.0,38.93848033712883,30.033189270399248,30.049445804586867,30.025357802941812,35.03756865093396 
 06/21  16:10:00,34.429602536725085,34.19823757417086,34.973415553059326,55.87643731397581,18.0,38.5601449970659,29.962581308339395,30.02512138947634,29.955120851581057,34.97749719490304 
 06/21  16:15:00,34.241890799196796,34.305888314218166,34.705922219298024,55.77038139634831,18.0,38.1820701843264,29.888763194873036,30.000867316049266,29.881842593063993,34.911687057060135 
